image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
4198,train,permian,label_crowdsource,32.65580749462309,-103.8994522,"POLYGON ((-103.90061679030858 32.65482699434049, -103.89828760969144 32.65482699434049, -103.89828760969144 32.65678799490568, -103.90061679030858 32.65678799490568, -103.90061679030858 32.65482699434049))",[],[]
4199,train,permian,label_crowdsource,32.66162829462257,-104.1544088,"POLYGON ((-104.15557339030856 32.6606478581858, -104.15324420969142 32.6606478581858, -104.15324420969142 32.66260873105936, -104.15557339030856 32.66260873105936, -104.15557339030856 32.6606478581858))",[],[]
4200,train,permian,label_crowdsource,32.66257859462251,-104.1595535,"POLYGON ((-104.16071809030855 32.66159816861011, -104.15838890969144 32.66159816861011, -104.15838890969144 32.66355902063491, -104.16071809030855 32.66355902063491, -104.16071809030855 32.66159816861011))","[{'bbox': <POLYGON ((-104.16 32.662, -104.16 32.662, -104.16 32.662, -104.16 32.662, -...>}, {'bbox': <POLYGON ((-104.16 32.662, -104.16 32.662, -104.16 32.662, -104.16 32.662, -...>}]","[{'bbox': [157.31170812618677, 325.421365837255, 166.73791868648553, 333.96601698908404], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [158.7785108485542, 335.8433958333333, 167.82251913248467, 344.93209051144277], 'bbox_mode': 0, 'category_id': 0}]"
4201,train,permian,label_crowdsource,32.66686629462214,-103.8395309,"POLYGON ((-103.84069549030856 32.66588591564734, -103.83836630969142 32.66588591564734, -103.83836630969142 32.66784667359693, -103.84069549030856 32.66784667359693, -103.84069549030856 32.66588591564734))",[],[]
4204,train,permian,label_crowdsource,32.66848369462199,-104.7586288,"POLYGON ((-104.75979339030857 32.66750333339208, -104.75746420969143 32.66750333339208, -104.75746420969143 32.66946405585191, -104.75979339030857 32.66946405585191, -104.75979339030857 32.66750333339208))","[{'bbox': <POLYGON ((-104.759 32.668, -104.759 32.668, -104.759 32.668, -104.759 32.66...>}, {'bbox': <POLYGON ((-104.759 32.668, -104.759 32.668, -104.759 32.668, -104.759 32.66...>}]","[{'bbox': [196.94933333333333, 311.6853693133267, 208.38142755899827, 322.700887757285], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [220.84266666666667, 326.8908063461332, 231.43266426253118, 338.2613333333333], 'bbox_mode': 0, 'category_id': 0}]"
4208,train,permian,label_crowdsource,32.671664994621715,-104.0531662,"POLYGON ((-104.05433079030857 32.67068466829688, -104.05200160969143 32.67068466829688, -104.05200160969143 32.67264532094655, -104.05433079030857 32.67264532094655, -104.05433079030857 32.67068466829688))",[],[]
4209,train,permian,label_crowdsource,32.671999994621686,-102.07432780000002,"POLYGON ((-102.07549239030857 32.67101967197263, -102.07316320969144 32.67101967197263, -102.07316320969144 32.67298031727074, -102.07549239030857 32.67298031727074, -102.07549239030857 32.67101967197263))","[{'bbox': <POLYGON ((-102.074 32.672, -102.074 32.672, -102.074 32.672, -102.074 32.67...>}, {'bbox': <POLYGON ((-102.074 32.672, -102.074 32.672, -102.074 32.672, -102.074 32.67...>}, {'bbox': <POLYGON ((-102.074 32.672, -102.074 32.672, -102.074 32.672, -102.074 32.67...>}]","[{'bbox': [297.01984492482876, 329.0729910547549, 308.224, 340.65066666666667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [285.83005137738155, 332.2434716080798, 294.4792074160123, 340.91406447473906], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [275.070290040849, 334.8904270588737, 284.3306666666667, 344.0905090374774], 'bbox_mode': 0, 'category_id': 0}]"
4210,train,permian,label_crowdsource,32.67316779462159,-102.03352270000002,"POLYGON ((-102.03468729030857 32.672187484786456, -102.03235810969144 32.672187484786456, -102.03235810969144 32.67414810445672, -102.03468729030857 32.67414810445672, -102.03468729030857 32.672187484786456))",[],[]
4211,train,permian,label_crowdsource,32.67398069462152,-104.03199010000002,"POLYGON ((-104.03315469030858 32.67300039370634, -104.03082550969144 32.67300039370634, -104.03082550969144 32.6749609955367, -104.03315469030858 32.6749609955367, -104.03315469030858 32.67300039370634))","[{'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}, {'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}, {'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}, {'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}, {'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}, {'bbox': <POLYGON ((-104.033 32.674, -104.033 32.674, -104.033 32.674, -104.033 32.67...>}]","[{'bbox': [79.872, 140.288, 92.16, 151.552], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [66.56, 140.288, 77.824, 151.552], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [94.208, 140.288, 105.47200000000001, 151.552], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [94.208, 124.928, 105.47200000000001, 136.192], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [80.896, 124.928, 92.16, 136.192], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [66.56, 124.928, 77.824, 136.192], 'bbox_mode': 0, 'category_id': 0}]"
4212,train,permian,label_crowdsource,32.67685419462127,-103.8136099,"POLYGON ((-103.81477449030857 32.67587392523859, -103.81244530969144 32.67587392523859, -103.81244530969144 32.67783446400395, -103.81477449030857 32.67783446400395, -103.81477449030857 32.67587392523859))","[{'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}, {'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}, {'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}, {'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}, {'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}, {'bbox': <POLYGON ((-103.813 32.677, -103.813 32.677, -103.813 32.677, -103.813 32.67...>}]","[{'bbox': [348.35912147581985, 171.008, 360.1030131872236, 182.47605565335908], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [348.210875, 184.71535416666666, 359.95476671140375, 196.18340982002573], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [348.4989734991031, 199.40996754661975, 360.1066666666667, 211.28533333333334], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [332.82825, 198.72454166666665, 344.5721417114038, 210.19259732002573], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [333.0342708333333, 185.127375, 344.7781625447371, 196.59543065335907], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [333.0342708333333, 170.98083333333332, 344.7781625447371, 182.4488889866924], 'bbox_mode': 0, 'category_id': 0}]"
4213,train,permian,label_crowdsource,32.68118239462089,-102.1416124,"POLYGON ((-102.14277699030856 32.68020217273858, -102.14044780969144 32.68020217273858, -102.14044780969144 32.682162616503206, -102.14277699030856 32.682162616503206, -102.14277699030856 32.68020217273858))","[{'bbox': <POLYGON ((-102.141 32.681, -102.141 32.681, -102.141 32.681, -102.141 32.68...>}, {'bbox': <POLYGON ((-102.141 32.681, -102.141 32.681, -102.141 32.681, -102.141 32.68...>}]","[{'bbox': [360.06755687467927, 283.8627760698279, 370.60441390647486, 294.229375776404], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [361.76592072348893, 296.04522279516175, 372.8426251253131, 306.21473115179674], 'bbox_mode': 0, 'category_id': 0}]"
4214,train,permian,label_crowdsource,32.68157829462086,-101.0898167,"POLYGON ((-101.09098129030856 32.68059807708369, -101.08865210969144 32.68059807708369, -101.08865210969144 32.68255851215804, -101.09098129030856 32.68255851215804, -101.09098129030856 32.68059807708369))",[],[]
4215,train,permian,label_crowdsource,32.68163709462087,-103.1596815,"POLYGON ((-103.16084609030857 32.68065687772904, -103.15851690969144 32.68065687772904, -103.15851690969144 32.682617311512686, -103.16084609030857 32.682617311512686, -103.16084609030857 32.68065687772904))",[],[]
4217,train,permian,label_crowdsource,32.682975794620745,-104.3902664,"POLYGON ((-104.39143099030856 32.68199559242197, -104.38910180969144 32.68199559242197, -104.38910180969144 32.68395599681953, -104.39143099030856 32.68395599681953, -104.39143099030856 32.68199559242197))",[],[]
4218,train,permian,label_crowdsource,32.682975794620745,-104.39179230000002,"POLYGON ((-104.39295689030857 32.68199559242197, -104.39062770969144 32.68199559242197, -104.39062770969144 32.68395599681953, -104.39295689030857 32.68395599681953, -104.39295689030857 32.68199559242197))",[],[]
4220,train,permian,label_crowdsource,32.68640599462044,-104.0871661,"POLYGON ((-104.08833069030855 32.68542583007263, -104.08600150969143 32.68542583007263, -104.08600150969143 32.68738615916825, -104.08833069030855 32.68738615916825, -104.08833069030855 32.68542583007263))",[],[]
4221,train,permian,label_crowdsource,32.688487994620274,-103.5031586,"POLYGON ((-103.50432319030855 32.68750785292687, -103.50199400969144 32.68750785292687, -103.50199400969144 32.68946813631367, -103.50432319030855 32.68946813631367, -103.50432319030855 32.68750785292687))","[{'bbox': <POLYGON ((-103.503 32.689, -103.503 32.689, -103.503 32.689, -103.503 32.68...>}, {'bbox': <POLYGON ((-103.503 32.689, -103.503 32.689, -103.503 32.689, -103.503 32.68...>}, {'bbox': <POLYGON ((-103.503 32.689, -103.503 32.689, -103.503 32.689, -103.503 32.68...>}, {'bbox': <POLYGON ((-103.503 32.689, -103.503 32.689, -103.503 32.689, -103.503 32.68...>}, {'bbox': <POLYGON ((-103.503 32.688, -103.503 32.688, -103.503 32.688, -103.503 32.68...>}, {'bbox': <POLYGON ((-103.503 32.688, -103.503 32.688, -103.503 32.688, -103.503 32.68...>}]","[{'bbox': [371.0456104148609, 197.9625, 382.2351805911766, 209.3994395667994], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [371.0191148914004, 212.37250199480286, 381.8132791325239, 223.1701395818677], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [370.56971318308365, 225.7405501993829, 381.3406032960142, 237.0529926314201], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [370.9372322549045, 239.83766666666668, 381.3010433670778, 251.02434154609023], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [370.68303438464375, 253.51141666666666, 380.9014751635809, 264.78302470002245], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [369.97107400238167, 267.7181875, 380.90075820432196, 279.04990679629526], 'bbox_mode': 0, 'category_id': 0}]"
4222,train,permian,label_crowdsource,32.693317394619854,-104.4122925,"POLYGON ((-104.41345709030857 32.69233730594445, -104.41112790969143 32.69233730594445, -104.41112790969143 32.69429748329525, -104.41345709030857 32.69429748329525, -104.41345709030857 32.69233730594445))","[{'bbox': <POLYGON ((-104.412 32.694, -104.412 32.694, -104.412 32.694, -104.412 32.69...>}, {'bbox': <POLYGON ((-104.412 32.694, -104.412 32.694, -104.412 32.694, -104.412 32.69...>}, {'bbox': <POLYGON ((-104.412 32.694, -104.412 32.694, -104.412 32.694, -104.412 32.69...>}, {'bbox': <POLYGON ((-104.412 32.694, -104.412 32.694, -104.412 32.694, -104.412 32.69...>}]","[{'bbox': [265.6280727832039, 39.936, 277.16266666666667, 51.882666666666665], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [265.8064791666667, 26.0169453125, 277.34107305012947, 37.963611979166664], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [266.06666666666666, 11.967795572916666, 277.60126055012944, 23.914462239583333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [266.06666666666666, 0.0, 277.60126055012944, 9.62609111317278], 'bbox_mode': 0, 'category_id': 0}]"
4223,train,permian,label_crowdsource,32.69427559461977,-101.0349165,"POLYGON ((-101.03608109030856 32.693295516464474, -101.03375190969143 32.693295516464474, -101.03375190969143 32.69525567277506, -101.03608109030856 32.69525567277506, -101.03608109030856 32.693295516464474))",[],[]
4224,train,permian,label_crowdsource,32.69540789461967,-104.0535202,"POLYGON ((-104.05468479030857 32.694427828896295, -104.05235560969143 32.694427828896295, -104.05235560969143 32.696387960343046, -104.05468479030857 32.696387960343046, -104.05468479030857 32.694427828896295))",[],[]
4226,train,permian,label_crowdsource,32.697677594619485,-104.435379,"POLYGON ((-104.43654359030857 32.696697553817096, -104.43421440969144 32.696697553817096, -104.43421440969144 32.698657635421874, -104.43654359030857 32.698657635421874, -104.43654359030857 32.696697553817096))",[],[]
4227,train,permian,label_crowdsource,32.69784619461947,-101.6785147,"POLYGON ((-101.67967929030857 32.696866155668346, -101.67735010969143 32.696866155668346, -101.67735010969143 32.69882623357059, -101.67967929030857 32.69882623357059, -101.67967929030857 32.696866155668346))",[],[]
4228,train,permian,label_crowdsource,32.70004039461927,-103.1564816,"POLYGON ((-103.15764619030857 32.699060379761725, -103.15531700969144 32.699060379761725, -103.15531700969144 32.701020409476826, -103.15764619030857 32.701020409476826, -103.15764619030857 32.699060379761725))",[],[]
4229,train,permian,label_crowdsource,32.70130159461917,-103.52327729999998,"POLYGON ((-103.52444189030857 32.700321593610965, -103.52211270969143 32.700321593610965, -103.52211270969143 32.70228159562736, -103.52444189030857 32.70228159562736, -103.52444189030857 32.700321593610965))",[],[]
4231,train,permian,label_crowdsource,32.70413329461893,-101.07213609999998,"POLYGON ((-101.07330069030856 32.703153324707614, -101.07097150969143 32.703153324707614, -101.07097150969143 32.70511326453024, -101.07330069030856 32.70511326453024, -101.07330069030856 32.703153324707614))",[],[]
4232,train,permian,label_crowdsource,32.70714949461866,-104.40114589999996,"POLYGON ((-104.40231049030857 32.706169557832986, -104.39998130969143 32.706169557832986, -104.39998130969143 32.70812943140434, -104.40231049030857 32.70812943140434, -104.40231049030857 32.706169557832986))",[],[]
4233,train,permian,label_crowdsource,32.70717619461866,-104.4097519,"POLYGON ((-104.41091649030857 32.70619625812623, -104.40858730969143 32.70619625812623, -104.40858730969143 32.708156131111096, -104.41091649030857 32.708156131111096, -104.41091649030857 32.70619625812623))",[],[]
4234,train,permian,label_crowdsource,32.708394594618554,-103.1549312,"POLYGON ((-103.15609579030856 32.70741467150807, -103.15376660969143 32.70741467150807, -103.15376660969143 32.70937451772904, -103.15609579030856 32.70937451772904, -103.15609579030856 32.70741467150807))",[],[]
4236,train,permian,label_crowdsource,32.71080399461835,-104.4096985,"POLYGON ((-104.41086309030857 32.70982409797213, -104.40853390969144 32.70982409797213, -104.40853390969144 32.711783891264574, -104.41086309030857 32.711783891264574, -104.41086309030857 32.70982409797213))","[{'bbox': <POLYGON ((-104.41 32.711, -104.41 32.711, -104.41 32.711, -104.41 32.711, -...>}, {'bbox': <POLYGON ((-104.41 32.71, -104.41 32.71, -104.41 32.71, -104.41 32.71, -104....>}, {'bbox': <POLYGON ((-104.41 32.711, -104.41 32.71, -104.41 32.71, -104.41 32.711, -10...>}, {'bbox': <POLYGON ((-104.41 32.71, -104.41 32.71, -104.41 32.71, -104.41 32.71, -104....>}, {'bbox': <POLYGON ((-104.41 32.711, -104.41 32.71, -104.41 32.71, -104.41 32.711, -10...>}, {'bbox': <POLYGON ((-104.41 32.711, -104.41 32.711, -104.41 32.711, -104.41 32.711, -...>}, {'bbox': <POLYGON ((-104.41 32.711, -104.41 32.711, -104.41 32.711, -104.41 32.711, -...>}, {'bbox': <POLYGON ((-104.41 32.711, -104.41 32.711, -104.41 32.711, -104.41 32.711, -...>}]","[{'bbox': [172.032, 315.392, 183.296, 326.656], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [172.032, 343.04, 183.296, 355.32800000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [171.008, 329.728, 182.272, 340.992], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [156.672, 343.04, 167.936, 355.32800000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [156.672, 329.728, 168.96, 340.992], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [156.672, 315.392, 167.936, 326.656], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [171.69066666666666, 301.7386666666667, 182.95466666666667, 313.6853333333334], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [156.672, 302.08, 167.936, 313.344], 'bbox_mode': 0, 'category_id': 0}]"
4237,train,permian,label_crowdsource,32.71188349461825,-103.82587429999998,"POLYGON ((-103.82703889030854 32.71090360982956, -103.82470970969142 32.71090360982956, -103.82470970969142 32.71286337940695, -103.82703889030854 32.71286337940695, -103.82703889030854 32.71090360982956))","[{'bbox': <POLYGON ((-103.826 32.712, -103.826 32.712, -103.826 32.712, -103.826 32.71...>}, {'bbox': <POLYGON ((-103.826 32.712, -103.826 32.712, -103.826 32.712, -103.826 32.71...>}, {'bbox': <POLYGON ((-103.826 32.712, -103.826 32.712, -103.826 32.712, -103.826 32.71...>}, {'bbox': <POLYGON ((-103.826 32.712, -103.826 32.712, -103.826 32.712, -103.826 32.71...>}]","[{'bbox': [126.29333333333334, 282.28266666666667, 137.89866666666666, 293.888], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [126.63466666666666, 268.288, 138.24, 279.8933333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [126.976, 254.29333333333332, 138.92266666666666, 265.5573333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [127.31733333333334, 240.29866666666666, 139.60533333333333, 251.904], 'bbox_mode': 0, 'category_id': 0}]"
4238,train,permian,label_crowdsource,32.71265409461819,-103.5503769,"POLYGON ((-103.55154149030855 32.71167421829419, -103.54921230969143 32.71167421829419, -103.54921230969143 32.71363397094218, -103.55154149030855 32.71363397094218, -103.55154149030855 32.71167421829419))","[{'bbox': <POLYGON ((-103.551 32.713, -103.551 32.713, -103.551 32.713, -103.551 32.71...>}, {'bbox': <POLYGON ((-103.551 32.713, -103.551 32.713, -103.551 32.713, -103.551 32.71...>}, {'bbox': <POLYGON ((-103.551 32.713, -103.551 32.713, -103.551 32.713, -103.551 32.71...>}, {'bbox': <POLYGON ((-103.551 32.713, -103.551 32.713, -103.551 32.713, -103.551 32.71...>}]","[{'bbox': [148.13866666666667, 205.19047994946266, 159.57827534134216, 216.32316272989755], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [157.35466666666667, 194.56, 168.61866666666668, 206.3081687321041], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [166.57066666666665, 183.97866666666667, 178.27167473227175, 195.24266666666668], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [175.78666666666666, 173.53460631873318, 187.08420123748238, 185.23892520261515], 'bbox_mode': 0, 'category_id': 0}]"
4239,train,permian,label_crowdsource,32.71283869461817,-101.67947089999998,"POLYGON ((-101.68063549030855 32.71185882032194, -101.67830630969142 32.71185882032194, -101.67830630969142 32.7138185689144, -101.68063549030855 32.7138185689144, -101.68063549030855 32.71185882032194))",[],[]
4242,train,permian,label_crowdsource,32.715836694617906,-101.0394243,"POLYGON ((-101.04058889030856 32.71485685325523, -101.03825970969143 32.71485685325523, -101.03825970969143 32.7168165359806, -101.04058889030856 32.7168165359806, -101.04058889030856 32.71485685325523))",[],[]
4244,train,permian,label_crowdsource,32.71805189461772,-104.40533449999998,"POLYGON ((-104.40649909030854 32.717072077591105, -104.40416990969143 32.717072077591105, -104.40416990969143 32.719031711644334, -104.40649909030854 32.719031711644334, -104.40649909030854 32.717072077591105))",[],[]
4245,train,permian,label_crowdsource,32.72023599461754,-101.67562780000002,"POLYGON ((-101.67679239030858 32.71925620158677, -101.67446320969144 32.71925620158677, -101.67446320969144 32.721215787648305, -101.67679239030858 32.721215787648305, -101.67679239030858 32.71925620158677))",[],[]
4248,train,permian,label_crowdsource,32.72354889461726,-103.17321010000002,"POLYGON ((-103.17437469030858 32.722569137986724, -103.17204550969144 32.722569137986724, -103.17204550969144 32.72452865124779, -103.17437469030858 32.72452865124779, -103.17437469030858 32.722569137986724))",[],[]
4249,train,permian,label_crowdsource,32.72394529461722,-100.6471022,"POLYGON ((-100.64826679030858 32.722965542342315, -100.64593760969144 32.722965542342315, -100.64593760969144 32.72492504689211, -100.64826679030858 32.72492504689211, -100.64826679030858 32.722965542342315))",[],[]
4251,train,permian,label_crowdsource,32.72637179461701,-103.6448975,"POLYGON ((-103.64606209030856 32.725392069005466, -103.64373290969142 32.725392069005466, -103.64373290969142 32.72735152022856, -103.64606209030856 32.72735152022856, -103.64606209030856 32.725392069005466))",[],[]
4252,train,permian,label_crowdsource,32.726512894617,-103.4731903,"POLYGON ((-103.47435489030856 32.72553317055598, -103.47202570969142 32.72553317055598, -103.47202570969142 32.727492618678035, -103.47435489030856 32.727492618678035, -103.47435489030856 32.72553317055598))",[],[]
4253,train,permian,label_crowdsource,32.727111794616945,-103.4903336,"POLYGON ((-103.49149819030856 32.726132077137166, -103.48916900969144 32.726132077137166, -103.48916900969144 32.72809151209673, -103.49149819030856 32.72809151209673, -103.49149819030856 32.726132077137166))",[],[]
4254,train,permian,label_crowdsource,32.73270639461646,-101.6758568,"POLYGON ((-101.67702139030857 32.73172673862031, -101.67469220969144 32.73172673862031, -101.67469220969144 32.73368605061261, -101.67702139030857 32.73368605061261, -101.67702139030857 32.73172673862031))",[],[]
4255,train,permian,label_crowdsource,32.73416899461634,-103.8088913,"POLYGON ((-103.81005589030858 32.73318935469543, -103.80772670969144 32.73318935469543, -103.80772670969144 32.735148634537246, -103.81005589030858 32.735148634537246, -103.81005589030858 32.73318935469543))",[],[]
4256,train,permian,label_crowdsource,32.73494339461627,-103.623024,"POLYGON ((-103.62418859030856 32.73396376320695, -103.62185940969144 32.73396376320695, -103.62185940969144 32.735923026025596, -103.62418859030856 32.735923026025596, -103.62418859030856 32.73396376320695))","[{'bbox': <POLYGON ((-103.623 32.735, -103.623 32.735, -103.623 32.735, -103.623 32.73...>}, {'bbox': <POLYGON ((-103.623 32.735, -103.623 32.735, -103.623 32.735, -103.623 32.73...>}]","[{'bbox': [170.1890656843284, 165.54098958333333, 179.7824865356192, 175.2354484538458], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [168.99294791666668, 177.55807291666667, 178.34150877436133, 186.0835260111973], 'bbox_mode': 0, 'category_id': 0}]"
4257,train,permian,label_crowdsource,32.7358359946162,-103.62838750000002,"POLYGON ((-103.62955209030855 32.734856373017855, -103.62722290969144 32.734856373017855, -103.62722290969144 32.73681561621454, -103.62955209030855 32.73681561621454, -103.62955209030855 32.734856373017855))",[],[]
4259,train,permian,label_crowdsource,32.73954269461588,-101.9142698,"POLYGON ((-101.91543439030856 32.73856311376209, -101.91310520969144 32.73856311376209, -101.91310520969144 32.740522275469665, -101.91543439030856 32.740522275469665, -101.91543439030856 32.73856311376209))","[{'bbox': <POLYGON ((-101.914 32.74, -101.914 32.74, -101.914 32.74, -101.914 32.74, -...>}, {'bbox': <POLYGON ((-101.914 32.74, -101.914 32.739, -101.914 32.739, -101.914 32.74,...>}, {'bbox': <POLYGON ((-101.914 32.739, -101.914 32.739, -101.914 32.739, -101.914 32.73...>}]","[{'bbox': [322.56, 255.5483222090503, 331.584044745562, 264.17964255797517], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [325.69201080561993, 265.8425100923287, 334.46035349465734, 274.432], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [328.3194101780741, 276.18267534195826, 336.94015803957205, 285.2002626435463], 'bbox_mode': 0, 'category_id': 0}]"
4260,train,permian,label_crowdsource,32.741521394615724,-101.07149339999998,"POLYGON ((-101.07265799030856 32.74054183551376, -101.07032880969142 32.74054183551376, -101.07032880969142 32.74250095371769, -101.07265799030856 32.74250095371769, -101.07265799030856 32.74054183551376))","[{'bbox': <POLYGON ((-101.071 32.741, -101.071 32.741, -101.071 32.741, -101.071 32.74...>}, {'bbox': <POLYGON ((-101.071 32.741, -101.071 32.741, -101.071 32.741, -101.071 32.74...>}]","[{'bbox': [411.648, 472.064, 421.88800000000003, 482.30400000000003], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [398.336, 472.064, 407.552, 481.28000000000003], 'bbox_mode': 0, 'category_id': 0}]"
4262,train,permian,label_crowdsource,32.74927139461504,-104.0095596,"POLYGON ((-104.01072419030857 32.74829192071998, -104.00839500969143 32.74829192071998, -104.00839500969143 32.75025086851011, -104.01072419030857 32.75025086851011, -104.01072419030857 32.74829192071998))","[{'bbox': <POLYGON ((-104.01 32.749, -104.01 32.749, -104.01 32.749, -104.01 32.749, -...>}, {'bbox': <POLYGON ((-104.01 32.749, -104.01 32.749, -104.01 32.749, -104.01 32.749, -...>}, {'bbox': <POLYGON ((-104.01 32.749, -104.01 32.749, -104.01 32.749, -104.01 32.749, -...>}]","[{'bbox': [229.04593806964485, 341.96852466470295, 240.64, 353.6213333333333], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [242.6784216162935, 342.215979294232, 254.29333333333332, 353.9626666666667], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [256.90552774565026, 342.9022924422811, 268.288, 354.304], 'bbox_mode': 0, 'category_id': 0}]"
4263,train,permian,label_crowdsource,32.75062559461494,-104.35008240000002,"POLYGON ((-104.35124699030857 32.74964613561038, -104.34891780969144 32.74964613561038, -104.34891780969144 32.75160505361949, -104.35124699030857 32.75160505361949, -104.35124699030857 32.74964613561038))",[],[]
4264,train,permian,label_crowdsource,32.7509811946149,-101.70324279999998,"POLYGON ((-101.70440739030856 32.750001739520535, -101.70207820969144 32.750001739520535, -101.70207820969144 32.75196064970926, -101.70440739030856 32.75196064970926, -101.70440739030856 32.750001739520535))","[{'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}, {'bbox': <POLYGON ((-101.703 32.751, -101.703 32.751, -101.703 32.751, -101.703 32.75...>}]","[{'bbox': [344, 362, 351, 369], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [353, 360, 360, 367], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [325, 365, 332, 372], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [378, 356, 389, 368], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [315, 366, 321, 373], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [362, 359, 373, 370], 'bbox_mode': 0, 'category_id': 0}, {'bbox': [334, 363, 341, 370], 'bbox_mode': 0, 'category_id': 0}]"
4265,train,permian,label_crowdsource,32.7545837946146,-104.3540677,"POLYGON ((-104.35523229030856 32.75360437913674, -104.35290310969144 32.75360437913674, -104.35290310969144 32.75556321009245, -104.35523229030856 32.75556321009245, -104.35523229030856 32.75360437913674))",[],[]
4266,train,permian,label_crowdsource,32.75773239461433,-104.2981033,"POLYGON ((-104.29926789030856 32.75675301376368, -104.29693870969143 32.75675301376368, -104.29693870969143 32.75871177546499, -104.29926789030856 32.75871177546499, -104.29926789030856 32.75675301376368))",[],[]
