line_id,kind,parent_id,seg_idx,block_id,split,mid_x,mid_y,length_m
road_2361_0,road,2361,0,,unused,613538.9982473962,4593202.300245728,33.61228618570658
road_2361_1,road,2361,1,,unused,613555.1970304888,4593173.127777667,33.640855460497434
road_2362_0,road,2362,0,,unused,613878.7999176028,4593957.913444273,35.86684685089469
road_2362_1,road,2362,1,,unused,613854.407555892,4593932.452364181,35.80554654800731
road_2362_2,road,2362,2,,unused,613827.2570177906,4593909.257017789,35.84212369664562
road_2362_3,road,2362,3,,unused,613793.0602536482,4593899.907576236,35.73429144455498
road_2362_4,road,2362,4,,unused,613758.1393998059,4593906.499613771,35.78364461353656
road_2363_0,road,2363,0,,unused,613866.6240338181,4594010.461303814,28.96406169632871
road_2363_1,road,2363,1,,unused,613884.1144261324,4593987.40127446,29.016602831162057
road_2364_0,road,2364,0,,unused,613891.6253263467,4593971.374673653,9.764345084576105
road_2365_0,road,2365,0,,unused,613637.6432615059,4594029.356738494,28.268212069361738
road_2365_1,road,2365,1,,unused,613657.3722472411,4594009.318388743,28.26050152088427
road_2365_2,road,2365,2,,unused,613673.3882794579,4593986.1109391935,28.248902488598556
road_2366_0,road,2366,0,,unused,613705.0940308614,4594016.619179725,30.795413397602793
road_2366_1,road,2366,1,,unused,613690.5316850353,4593989.536049006,30.791750001018407
road_2367_0,road,2367,0,,unused,613693.5816424852,4593966.326984841,30.342814359015858
road_2367_1,road,2367,1,,unused,613714.0494814599,4593943.95051854,30.441823727656097
road_2367_2,road,2367,2,,unused,613730.0002409712,4593918.30496549,30.438648942790493
road_2367_3,road,2367,3,,unused,613734.5,4593888.4660058245,30.448019340546526
road_2368_0,road,2368,0,,unused,613716.6826328338,4593472.61301009,34.1875637214766
road_2368_1,road,2368,1,,unused,613685.2538969064,4593463.424748409,34.24409189374943
road_2368_2,road,2368,2,,unused,613653.7128265857,4593475.475045265,34.3005902161512
road_2368_3,road,2368,3,,unused,613621.0641583541,4593466.154965361,34.32589199183807
road_2368_4,road,2368,4,,unused,613587.1466717697,4593464.406674049,34.25224660453554
road_2368_5,road,2368,5,,unused,613553.3029873718,4593467.334753355,34.28403045691399
road_2368_6,road,2368,6,,unused,613519.6608016453,4593472.335521949,34.3312852015195
road_2369_0,road,2369,0,,unused,614101.4998557766,4593321.543220031,37.3537572019834
road_2369_1,road,2369,1,,unused,614081.8824127271,4593289.853880992,37.32533350226118
road_2369_2,road,2369,2,,unused,614048.8323178969,4593287.649028482,37.01057739933238
road_2369_3,road,2369,3,,unused,614026.1187003478,4593264.271801649,37.33762212396245
road_2369_4,road,2369,4,,unused,614009.2068443504,4593232.5006048195,37.14100334831599
road_2369_5,road,2369,5,,unused,613995.3546048691,4593199.004157555,37.24653654278252
road_2369_6,road,2369,6,,unused,613990.4999999997,4593162.175841708,37.35168341689145
road_2370_0,road,2370,0,,unused,614097.1111061086,4593411.736999446,31.888993126304257
road_2370_1,road,2370,1,,unused,614106.7343765345,4593381.43575777,31.812738852176373
road_2370_2,road,2370,2,,unused,614111.9410289378,4593350.1473264955,31.830573363311604
road_2371_0,road,2371,0,,unused,614124.6501172653,4593319.494457184,36.31145664156336
road_2371_1,road,2371,1,,unused,614140.2305487973,4593287.010149487,36.29048863219474
road_2372_0,road,2372,0,,unused,613629.1478847304,4594080.649779631,30.817511186180663
road_2372_1,road,2372,1,,unused,613621.7321743821,4594051.297693357,30.83394055063119
road_2373_0,road,2373,0,,unused,613698.7300383633,4593848.500000001,37.80422904376897
road_2373_1,road,2373,1,,unused,613663.0753122539,4593858.880872648,37.78079365453034
road_2373_2,road,2373,2,,unused,613628.507534867,4593872.699876357,37.78304289828136
road_2373_3,road,2373,3,,unused,613592.2451190086,4593865.763714126,37.5619447336444
road_2373_4,road,2373,4,,unused,613559.0872984241,4593849.5,37.75871455542821
road_2373_5,road,2373,5,,unused,613521.387215405,4593850.500000001,37.77443081007008
road_2374_0,road,2374,0,,unused,613909.6359219236,4593966.5,30.50346579998228
road_2374_1,road,2374,1,,unused,613925.039217396,4593988.5910904575,30.622174146525715
road_2375_0,road,2375,0,,unused,613754.5692565918,4593747.496378457,16.068181524063093
road_2376_0,road,2376,0,,unused,613715.4669592046,4593609.433789009,26.58751123337095
road_2377_0,road,2377,0,,unused,613732.3595779527,4593593.051440343,28.572198160047822
road_2377_1,road,2377,1,,unused,613760.664865393,4593590.935762379,28.57374595199436
road_2378_0,road,2378,0,,unused,613719.5000323496,4593577.768038294,38.068561690141024
road_2378_1,road,2378,1,,unused,613725.5000408996,4593540.283924478,38.05911370655704
road_2378_2,road,2378,2,,unused,613728.4998055544,4593502.4401616175,38.07468993710942
road_2379_0,road,2379,0,,unused,613782.5195392884,4593290.156329032,37.33834541566719
road_2379_1,road,2379,1,,unused,613779.5002655023,4593253.288891215,37.34567056266385
road_2379_2,road,2379,2,,unused,613781.6009601617,4593216.597250237,37.329649826640846
road_2379_3,road,2379,3,,unused,613801.5638183508,4593185.2619418325,37.293465759771024
road_2379_4,road,2379,4,,unused,613826.9808288176,4593158.019171181,37.3347969451098
road_2380_0,road,2380,0,,unused,613849.6488562683,4593158.6171874665,32.12969201523241
road_2380_1,road,2380,1,,unused,613880.8576996287,4593163.5,32.26035210987473
road_2380_2,road,2380,2,,unused,613912.7246272772,4593159.552544965,32.27829066626485
road_2380_3,road,2380,3,,unused,613942.700887141,4593147.812151128,32.24668816510635
road_2380_4,road,2380,4,,unused,613974.5782843975,4593143.499999999,32.255791329823275
road_2381_0,road,2381,0,,unused,613852.5541942817,4593131.445805719,37.3605969545077
road_2381_1,road,2381,1,,unused,613878.3979769018,4593104.602023098,37.36427150353012
road_2381_2,road,2381,2,,unused,613906.8628885346,4593080.441977516,37.41363939756826
road_2381_3,road,2381,3,,unused,613934.7862354201,4593055.601537275,37.44605821056025
road_2381_4,road,2381,4,,unused,613965.1113494833,4593033.755086395,37.43102740547376
road_2381_5,road,2381,5,,unused,613993.601583541,4593009.745733454,37.40274769967983
road_2381_6,road,2381,6,,unused,614015.4451983611,4592979.479744086,37.39458388884608
road_2381_7,road,2381,7,,unused,614038.3604414031,4592950.0320422305,37.35883237158566
road_2381_8,road,2381,8,,unused,614064.5141030889,4592923.485935272,37.42423957553363
road_2382_0,road,2382,0,,unused,613729.5537072136,4593816.785257511,36.745095516795416
road_2383_0,road,2383,0,,unused,613722.4409223825,4593712.008307614,31.63504405405946
road_2383_1,road,2383,1,,unused,613720.5,4593680.499393185,31.583707509505828
road_2383_2,road,2383,2,,unused,613717.2808330974,4593649.085050838,31.690764952525928
road_2384_0,road,2384,0,,unused,613648.5965840917,4593335.539058343,36.4736190143363
road_2384_1,road,2384,1,,unused,613612.5603696383,4593332.646260617,36.47440159044032
road_2384_2,road,2384,2,,unused,613579.2170702423,4593318.2224995615,36.48782302942793
road_2384_3,road,2384,3,,unused,613546.6823797978,4593302.120378437,36.45364564545339
road_2384_4,road,2384,4,,unused,613517.6912852318,4593280.517517237,36.47782354315277
road_2385_0,road,2385,0,,unused,613896.5891694087,4593948.759982462,37.9463699324134
road_2385_1,road,2385,1,,unused,613910.74885769,4593913.7011520965,37.87323890942236
road_2385_2,road,2385,2,,unused,613917.4999588218,4593876.581443211,37.928358022448656
road_2385_3,road,2385,3,,unused,613897.8156932511,4593848.008679947,37.84643278791318
road_2385_4,road,2385,4,,unused,613862.039503621,4593836.505360514,37.7115156707277
road_2386_0,road,2386,0,,unused,613778.2811865293,4593837.811782282,26.920606546535268
road_2386_1,road,2386,1,,unused,613803.793567939,4593829.686716836,26.920144128790884
road_2386_2,road,2386,2,,unused,613830.3844168744,4593832.464034832,26.92477901013867
road_2387_0,road,2387,0,,unused,613844.5000000003,4593823.101425922,25.04755098325078
road_2388_0,road,2388,0,,unused,613762.8627590952,4593317.137240903,37.79559028683214
road_2389_0,road,2389,0,,unused,613828.2152756364,4593333.458318902,36.96429641902457
road_2389_1,road,2389,1,,unused,613796.5095529129,4593315.479668336,36.99213507421828
road_2390_0,road,2390,0,,unused,613865.9906974618,4593821.0283069555,37.385317647999386
road_2391_0,road,2391,0,,unused,613861.8844003107,4593800.482679009,35.304535815631226
road_2391_1,road,2391,1,,unused,613891.1145726498,4593780.953030806,35.30774929842072
road_2392_0,road,2392,0,,unused,613702.135690251,4593333.929600135,23.968941182465937
road_2392_1,road,2392,1,,unused,613678.3850734226,4593333.4916862715,23.974079370854113
road_2393_0,road,2393,0,,unused,613664.5830732362,4593317.566140171,30.268656933670357
road_2393_1,road,2393,1,,unused,613666.2640394513,4593287.467589313,30.187562395734552
road_2393_2,road,2393,2,,unused,613684.9992395429,4593264.638198434,30.291301171337054
road_2393_3,road,2393,3,,unused,613702.9812663347,4593240.290024439,30.26365227115045
road_2394_0,road,2394,0,,unused,613743.6615288019,4593647.457906868,21.402769788578148
road_2394_1,road,2394,1,,unused,613726.7057592731,4593634.5495931,21.397175225799895
road_2395_0,road,2395,0,,unused,613730.4999999998,4593483.499999999,2.0
road_2396_0,road,2396,0,,unused,613696.6234361908,4593615.67595709,36.904846442735945
road_2396_1,road,2396,1,,unused,613665.8487544347,4593596.5865678275,36.859661929168155
road_2396_2,road,2396,2,,unused,613629.6858018485,4593603.710162983,36.936891036818025
road_2396_3,road,2396,3,,unused,613593.2948408303,4593605.487691577,36.8576428000776
road_2396_4,road,2396,4,,unused,613557.3169893315,4593598.279642073,36.91950220384621
road_2396_5,road,2396,5,,unused,613520.7702028129,4593594.5,36.96924402242797
road_2397_0,road,2397,0,,unused,613714.4999999999,4593628.091315459,11.54789275331371
road_2398_0,road,2398,0,,unused,613519.9296259892,4593760.319700917,35.68652279197932
road_2398_1,road,2398,1,,unused,613549.689386793,4593778.985108107,35.70278796338609
road_2398_2,road,2398,2,,unused,613581.9768050292,4593793.725164049,35.696895352096135
road_2398_3,road,2398,3,,unused,613614.3740510442,4593782.01752326,35.687574222508
road_2398_4,road,2398,4,,unused,613646.726017067,4593767.404052563,35.723640685473505
road_2398_5,road,2398,5,,unused,613680.3008038093,4593755.275658679,35.73866853934152
road_2399_0,road,2399,0,,unused,613707.4158094759,4593354.610278385,37.083080064993275
road_2400_0,road,2400,0,,unused,613727.2732727922,4593331.5146179395,30.403870346809224
road_2401_0,road,2401,0,,unused,613749.007750279,4593484.499999999,35.24524359081295
road_2401_1,road,2401,1,,unused,613783.1606785601,4593476.521824392,35.28654064642697
road_2402_0,road,2402,0,,unused,613770.8056703067,4593436.5,21.73149376992051
road_2402_1,road,2402,1,,unused,613749.6626186994,4593433.071741672,21.699473730318296
road_2403_0,road,2403,0,,unused,613733.5000000006,4593469.806169101,27.821845252628663
road_2403_1,road,2403,1,,unused,613734.4988460237,4593442.085168514,27.810825779512083
road_2404_0,road,2404,0,,unused,613740.0226605411,4593412.92958155,33.53139601181796
road_2404_1,road,2404,1,,unused,613739.4999999998,4593379.5049083205,33.50570835179417
road_2404_2,road,2404,2,,unused,613745.4480652608,4593346.770144132,33.552920345391165
road_2405_0,road,2405,0,,unused,613740.4999999997,4593310.048098898,33.11756651113445
road_2405_1,road,2405,1,,unused,613739.5000000002,4593276.956264728,33.18372116424143
road_2405_2,road,2405,2,,unused,613739.0488242911,4593243.914516754,32.98354180336557
road_2406_0,road,2406,0,,unused,613745.5000000006,4593328.499999999,9.656854250235666
road_2407_0,road,2407,0,,unused,613615.0622468607,4594020.007659423,39.19259634279967
road_2407_1,road,2407,1,,unused,613596.6777259108,4593985.67772591,39.281770733085494
road_2407_2,road,2407,2,,unused,613563.0962060703,4593965.864422498,39.24617692346667
road_2407_3,road,2407,3,,unused,613525.8478010983,4593954.5,39.31958459815638
road_2408_0,road,2408,0,,unused,614008.3216233492,4593138.231714737,37.87575715314264
road_2408_1,road,2408,1,,unused,614045.0474299226,4593129.238106231,37.883818312097645
road_2408_2,road,2408,2,,unused,614078.2024256671,4593110.960736669,37.89210093334917
road_2408_3,road,2408,3,,unused,614112.3655303066,4593095.090608601,37.79915054015548
road_2408_4,road,2408,4,,unused,614149.757582634,4593090.500000001,37.91303444191937
road_2409_0,road,2409,0,,unused,614364.9139001226,4593488.2168911025,39.78744293664537
road_2409_1,road,2409,1,,unused,614377.50335463,4593450.527018067,39.86529663728507
road_2409_2,road,2409,2,,unused,614387.0713153934,4593411.979050059,39.7810761069182
road_2409_3,road,2409,3,,unused,614397.618507168,4593373.597080424,39.896867239377485
road_2409_4,road,2409,4,,unused,614407.8120547356,4593335.068134024,39.893307669526486
road_2409_5,road,2409,5,,unused,614417.7804432821,4593296.515768504,39.84860878204978
road_2409_6,road,2409,6,,unused,614428.9748947186,4593258.328384095,39.860823298907114
road_2409_7,road,2409,7,,unused,614439.3559381664,4593219.917238634,39.805177814420176
road_2409_8,road,2409,8,,unused,614451.5876000442,4593182.048190833,39.88333597522698
road_2409_9,road,2409,9,,unused,614462.8788765293,4593143.904713617,39.846021771985434
road_2409_10,road,2409,10,,unused,614475.9022485847,4593106.271905517,39.85337485236227
road_2409_11,road,2409,11,,unused,614489.4783217579,4593068.816459158,39.906972762004386
road_2409_12,road,2409,12,,unused,614503.1327854941,4593031.425614346,39.822458919989415
road_2409_13,road,2409,13,,unused,614513.7202775789,4592993.065015794,39.91872688991512
road_2409_14,road,2409,14,,unused,614520.4987323837,4592953.89577632,39.71964932561791
road_2409_15,road,2409,15,,unused,614526.5084398016,4592914.786174364,39.80995604608513
road_2409_16,road,2409,16,,unused,614531.8648984777,4592875.405044103,39.86251396160957
road_2409_17,road,2409,17,,unused,614539.299410675,4592836.247866503,39.88539161587388
road_2410_0,road,2410,0,,unused,613518.9982467312,4594269.9521015575,33.50600327948079
road_2410_1,road,2410,1,,unused,613541.5,4594253.342149727,33.219470660485804
road_2410_2,road,2410,2,,unused,613545.7689232301,4594220.797364151,33.47596092872954
road_2410_3,road,2410,3,,unused,613568.4072278977,4594196.210814436,33.54868201029385
road_2410_4,road,2410,4,,unused,613577.9243088238,4594164.176322398,33.580415449368054
road_2411_0,road,2411,0,,unused,614336.8418302237,4593500.6906303195,38.834909873942955
road_2411_1,road,2411,1,,unused,614299.0608193665,4593494.971005046,38.78608557688784
road_2412_0,road,2412,0,,unused,613591.2099209701,4594123.61787762,30.483607292270808
road_2412_1,road,2412,1,,unused,613583.979866905,4594094.350668236,30.38801332382727
road_2412_2,road,2412,2,,unused,613574.2342425511,4594065.647991917,30.46449720133439
road_2413_0,road,2413,0,,unused,613613.2455052104,4594133.032766997,39.40417317703633
road_2413_1,road,2413,1,,unused,613649.5391354803,4594117.7625675,39.400832325506656
road_2413_2,road,2413,2,,unused,613684.9056251628,4594100.577191164,39.398910501579195
road_2413_3,road,2413,3,,unused,613719.3903200397,4594081.652664608,39.42215506848373
road_2413_4,road,2413,4,,unused,613755.1721463407,4594065.212668674,39.392314224617444
road_2413_5,road,2413,5,,unused,613791.695235756,4594050.857917178,39.376685008559335
road_2413_6,road,2413,6,,unused,613829.9498651237,4594041.7776522515,39.41275115091089
road_2414_0,road,2414,0,,unused,613842.5261824682,4594023.5639794,26.95043098888031
road_2414_1,road,2414,1,,unused,613828.8440675439,4594000.837900179,26.943154535018635
road_2414_2,road,2414,2,,unused,613803.2813072343,4593992.49200288,26.95094122122533
road_2415_0,road,2415,0,,unused,613867.457438265,4594031.3448486505,38.81493260725059
road_2415_1,road,2415,1,,unused,613904.752681091,4594020.792040044,38.819365984326375
road_2415_2,road,2415,2,,unused,613941.507597708,4594008.331426316,38.83900321456912
road_2415_3,road,2415,3,,unused,613978.6118024342,4593997.164585368,38.8550473958383
road_2415_4,road,2415,4,,unused,614015.7186791324,4593986.069925885,38.81067225227517
road_2415_5,road,2415,5,,unused,614049.4905216194,4593967.388154151,38.83676682065332
road_2415_6,road,2415,6,,unused,614079.7882655687,4593943.639686294,38.55263543183852
road_2415_7,road,2415,7,,unused,614107.224866591,4593917.775133409,38.84993726137536
road_2415_8,road,2415,8,,unused,614133.2779146468,4593889.118338208,38.82222683765794
road_2415_9,road,2415,9,,unused,614156.4743760732,4593858.0501038525,38.82094336380623
road_2415_10,road,2415,10,,unused,614180.0678879193,4593827.317427505,38.80885348525025
road_2415_11,road,2415,11,,unused,614200.5073420758,4593794.6255937135,38.817761711797864
road_2415_12,road,2415,12,,unused,614222.7027254426,4593762.918395278,38.83908548944369
road_2415_13,road,2415,13,,unused,614242.3726175367,4593729.467442453,38.80668756159548
road_2415_14,road,2415,14,,unused,614261.3740098774,4593695.6739850985,38.83900400667992
road_2415_15,road,2415,15,,unused,614282.0875824747,4593663.027153259,38.83092417608891
road_2415_16,road,2415,16,,unused,614302.2934577586,4593630.0320923375,38.792008289208944
road_2415_17,road,2415,17,,unused,614320.3665181461,4593595.752613387,38.85060408649041
road_2415_18,road,2415,18,,unused,614334.5788756985,4593559.675931511,38.8101846948065
road_2415_19,road,2415,19,,unused,614350.1188060762,4593524.125983939,38.84999236030279
road_2416_0,road,2416,0,,unused,613587.0532831679,4594142.980317301,17.671872327341866
road_2417_0,road,2417,0,,unused,613521.8448945704,4594160.870745049,39.56423434296127
road_2417_1,road,2417,1,,unused,613560.1449334621,4594151.131501916,39.53132353916912
road_2418_0,road,2418,0,,unused,613557.5360887129,4593427.970623641,35.396460474361305
road_2418_1,road,2418,1,,unused,613592.7342216687,4593427.82953184,35.287007891714765
road_2418_2,road,2418,2,,unused,613627.6675610372,4593424.513763753,35.38958242055395
road_2418_3,road,2418,3,,unused,613661.5981026446,4593415.605453482,35.38447425051518
road_2418_4,road,2418,4,,unused,613694.8526864748,4593404.103290779,35.36437610242963
road_2418_5,road,2418,5,,unused,613717.657617896,4593381.1210908685,35.2217376913586
road_2419_0,road,2419,0,,unused,613682.7989465102,4590480.79884743,35.00280822178776
road_2419_1,road,2419,1,,unused,613663.3215900405,4590451.789092867,35.03918597760166
road_2419_2,road,2419,2,,unused,613644.121275036,4590422.596443842,34.9559570708459
road_2419_3,road,2419,3,,unused,613625.4892695433,4590393.025462481,35.0367330204978
road_2419_4,road,2419,4,,unused,613607.3929826722,4590364.226680443,34.76126129798921
road_2419_5,road,2419,5,,unused,613599.6302354389,4590330.208731241,35.044048027514314
road_2419_6,road,2419,6,,unused,613593.8588640412,4590295.682108863,35.047898317835276
road_2420_0,road,2420,0,,unused,613631.2161537344,4594385.783846266,38.60184730855143
road_2420_1,road,2420,1,,unused,613665.8227470063,4594369.5224836795,38.58592336279892
road_2420_2,road,2420,2,,unused,613691.7580494472,4594341.583331703,38.56587460518056
road_2420_3,road,2420,3,,unused,613713.2516599825,4594309.832553928,38.645734344889505
road_2420_4,road,2420,4,,unused,613742.822969511,4594285.47469813,38.632045091178135
road_2420_5,road,2420,5,,unused,613777.8552483341,4594269.293485856,38.62936823798629
road_2420_6,road,2420,6,,unused,613798.8628190152,4594241.46850108,38.442952267826925
road_2421_0,road,2421,0,,unused,613785.8473824406,4594219.282646777,32.10268561387853
road_2421_1,road,2421,1,,unused,613755.2554952406,4594209.719763705,32.09118704115734
road_2421_2,road,2421,2,,unused,613724.0047012584,4594203.253903325,32.06836021499685
road_2422_0,road,2422,0,,unused,613815.3849208447,4594213.658262747,33.12926998896539
road_2422_1,road,2422,1,,unused,613840.2952874904,4594192.342574775,33.246278043080004
road_2422_2,road,2422,2,,unused,613854.8740267684,4594162.733185294,33.14384052813327
road_2422_3,road,2422,3,,unused,613878.1725975964,4594139.492801451,33.285420745567144
road_2422_4,road,2422,4,,unused,613889.9365375565,4594108.907086706,33.372189484518124
road_2423_0,road,2423,0,,unused,613887.2828014875,4594073.313758698,39.992578534485375
road_2424_0,road,2424,0,,unused,613946.5617547204,4594171.557621938,39.89274829908541
road_2424_1,road,2424,1,,unused,613926.5796723425,4594137.791024528,39.958797609562616
road_2424_2,road,2424,2,,unused,613909.026841818,4594102.29111582,39.83997000257639
road_2425_0,road,2425,0,,unused,613941.5971467443,4594236.000993896,38.71640157119617
road_2425_1,road,2425,1,,unused,613961.138014657,4594202.766403479,38.66480139117674
road_2426_0,road,2426,0,,unused,614039.0185750865,4594229.592839046,38.4104145379263
road_2426_1,road,2426,1,,unused,614015.7990674952,4594199.682841482,38.45015947994953
road_2426_2,road,2426,2,,unused,613981.0155653973,4594183.820331165,38.427164530955224
road_2427_0,road,2427,0,,unused,613729.870990636,4594478.046450687,31.57492987934316
road_2427_1,road,2427,1,,unused,613703.0029071188,4594461.985679408,31.583856550914433
road_2427_2,road,2427,2,,unused,613678.6137416371,4594442.138182378,31.55450031658291
road_2427_3,road,2427,3,,unused,613650.0754893982,4594428.7667709915,31.57421380016433
road_2428_0,road,2428,0,,unused,613691.1313424396,4590723.49997903,37.10679986996868
road_2428_1,road,2428,1,,unused,613727.5909591451,4590728.926207345,37.12681301978925
road_2428_2,road,2428,2,,unused,613763.3939250933,4590736.64470079,37.02781810462584
road_2428_3,road,2428,3,,unused,613800.120688663,4590736.41361244,37.075040026302766
road_2428_4,road,2428,4,,unused,613835.8443012245,4590730.375545368,37.04804485191634
road_2428_5,road,2428,5,,unused,613871.075686841,4590719.029870671,37.057073604521335
road_2428_6,road,2428,6,,unused,613907.4008309701,4590713.499988295,37.092627435724786
road_2428_7,road,2428,7,,unused,613943.5059180588,4590711.499999999,36.98141171319851
road_2428_8,road,2428,8,,unused,613980.2645153909,4590714.5,37.10686834468565
road_2428_9,road,2428,9,,unused,614017.2227768494,4590714.928280776,36.98174429070269
road_2428_10,road,2428,10,,unused,614027.4229006914,4590732.60110729,35.95722846450272
road_2428_11,road,2428,11,,unused,614010.4999999997,4590764.048475649,37.09018724384608
road_2429_0,road,2429,0,,unused,613979.325090478,4590805.676485448,26.72629384379696
road_2429_1,road,2429,1,,unused,614002.0557392752,4590791.944260725,26.7124032066735
road_2430_0,road,2430,0,,unused,614030.8742931985,4590819.143562479,28.106047837745095
road_2430_1,road,2430,1,,unused,614019.447992858,4590793.653837883,28.035193471125755
road_2431_0,road,2431,0,,unused,614054.885906202,4590824.339221049,38.141852797322684
road_2431_1,road,2431,1,,unused,614088.3224323338,4590806.4155907575,38.114159883964014
road_2431_2,road,2431,2,,unused,614121.9493266526,4590788.807680074,38.05757143318764
road_2431_3,road,2431,3,,unused,614153.7228265657,4590768.070781928,38.15391065584453
road_2431_4,road,2431,4,,unused,614186.431013797,4590748.626015099,38.15957018978808
road_2431_5,road,2431,5,,unused,614220.2495740975,4590731.200772835,38.14647413800975
road_2431_6,road,2431,6,,unused,614253.3895892975,4590712.538700224,38.10197402897898
road_2431_7,road,2431,7,,unused,614282.0562801908,4590687.63794746,38.132066019603215
road_2431_8,road,2431,8,,unused,614311.9301488809,4590664.218552178,38.12199770153339
road_2431_9,road,2431,9,,unused,614344.8228988732,4590645.604636246,38.150302682801595
road_2431_10,road,2431,10,,unused,614379.6144623454,4590631.491512621,38.09477788299869
road_2432_0,road,2432,0,,unused,613686.5133105043,4590707.493281825,27.28463269404332
road_2432_1,road,2432,1,,unused,613708.488321264,4590691.508428618,27.283487617902757
road_2433_0,road,2433,0,,unused,613921.438420269,4590894.831552902,38.039729641706316
road_2433_1,road,2433,1,,unused,613955.9792290417,4590879.152049133,38.03987630359657
road_2433_2,road,2433,2,,unused,613989.2900902497,4590860.8356115725,38.07280451275985
road_2433_3,road,2433,3,,unused,614023.0634060156,4590843.426906567,38.09135744286196
road_2434_0,road,2434,0,,unused,613658.092439592,4590709.1378249405,37.362902283435645
road_2434_1,road,2434,1,,unused,613658.5649705435,4590683.381992565,37.356727578123156
road_2435_0,road,2435,0,,unused,613817.5522811735,4594409.490918151,37.785925890891285
road_2435_1,road,2435,1,,unused,613781.0065729803,4594401.046295263,37.778938542393504
road_2435_2,road,2435,2,,unused,613746.337303501,4594386.499999999,37.761774628802776
road_2435_3,road,2435,3,,unused,613709.0783907288,4594387.463358359,37.784057736684396
road_2436_0,road,2436,0,,unused,613758.5000000003,4592130.286857425,31.373462664809256
road_2436_1,road,2436,1,,unused,613760.5000000001,4592099.120182901,31.3984051952432
road_2437_0,road,2437,0,,unused,613747.4493054678,4592137.941635987,23.966757347346086
road_2437_1,road,2437,1,,unused,613731.2036342619,4592120.724289261,23.987867672206455
road_2438_0,road,2438,0,,unused,613758.4999326079,4592312.006998455,37.32703289806243
road_2438_1,road,2438,1,,unused,613757.5000000002,4592274.794707432,37.311072049544215
road_2438_2,road,2438,2,,unused,613758.4933627194,4592237.970778025,37.31931834288004
road_2438_3,road,2438,3,,unused,613758.5,4592201.0800983375,37.321065971645076
road_2438_4,road,2438,4,,unused,613759.3978490002,4592163.86944619,37.275767149797005
road_2439_0,road,2439,0,,unused,613791.2406325202,4590510.93458153,39.546783807960225
road_2439_1,road,2439,1,,unused,613779.568928251,4590473.318513786,39.43087964202913
road_2439_2,road,2439,2,,unused,613766.5781807064,4590436.136810766,39.55378606382708
road_2439_3,road,2439,3,,unused,613755.7530436066,4590398.143389754,39.595310291648275
road_2439_4,road,2439,4,,unused,613743.1712008817,4590360.713220401,39.56468626517145
road_2440_0,road,2440,0,,unused,613776.689835275,4593013.540335665,38.5727630780353
road_2440_1,road,2440,1,,unused,613812.4745812895,4593000.154667156,38.54895765374329
road_2440_2,road,2440,2,,unused,613845.8229522634,4592981.019474136,38.508466177938416
road_2440_3,road,2440,3,,unused,613881.4312973635,4592966.667950905,38.56641549150061
road_2440_4,road,2440,4,,unused,613913.9371868068,4592946.1176631795,38.44646374757372
road_2440_5,road,2440,5,,unused,613943.819828626,4592924.185965701,38.237400449086735
road_2440_6,road,2440,6,,unused,613978.8686375682,4592913.153294489,38.456958102963924
road_2441_0,road,2441,0,,unused,613964.4476313888,4592004.637191332,37.57429175872264
road_2441_1,road,2441,1,,unused,613931.1322932205,4591987.813753499,37.47845359862454
road_2441_2,road,2441,2,,unused,613916.0362948858,4591953.713514389,37.504737428208216
road_2441_3,road,2441,3,,unused,613905.0197602537,4591917.939687816,37.55869833300286
road_2441_4,road,2441,4,,unused,613894.0458383304,4591882.09811748,37.48312673466876
road_2441_5,road,2441,5,,unused,613887.8030888266,4591845.35176506,37.47843903482846
road_2441_6,road,2441,6,,unused,613888.5138446026,4591808.0513718035,37.572751114495865
road_2441_7,road,2441,7,,unused,613880.5479863086,4591771.4809615,37.57609209937624
road_2441_8,road,2441,8,,unused,613871.5102936513,4591735.100881474,37.581436469480415
road_2441_9,road,2441,9,,unused,613863.5386213856,4591698.509042561,37.57834921357781
road_2441_10,road,2441,10,,unused,613851.3567916017,4591663.063581581,37.56045242724735
road_2441_11,road,2441,11,,unused,613834.0705429919,4591629.93967958,37.55928655213137
road_2441_12,road,2441,12,,unused,613810.0463202499,4591601.979334534,37.479168044929644
road_2441_13,road,2441,13,,unused,613790.4130597974,4591570.378746057,37.55936676977592
road_2442_0,road,2442,0,,unused,613986.5006355804,4592031.502856398,39.29961792245772
road_2443_0,road,2443,0,,unused,613986.0363767433,4591993.66007875,39.0990252052852
road_2443_1,road,2443,1,,unused,613982.9149572088,4591955.12729225,38.98687292252873
road_2444_0,road,2444,0,,unused,613859.5545828359,4591913.022418374,37.26296372275245
road_2444_1,road,2444,1,,unused,613859.4994125054,4591875.956331172,37.18568294897561
road_2444_2,road,2444,2,,unused,613860.5000000005,4591838.829367322,37.232922643646646
road_2444_3,road,2444,3,,unused,613858.234067444,4591801.738922992,37.182880067587966
road_2444_4,road,2444,4,,unused,613847.7533574186,4591766.136408438,37.217092286638504
road_2444_5,road,2444,5,,unused,613836.0100960513,4591730.844354618,37.241194008119514
road_2444_6,road,2444,6,,unused,613825.6312466012,4591695.109666624,37.27027393709584
road_2445_0,road,2445,0,,unused,613841.5680681526,4594471.441147974,36.91731755303197
road_2445_1,road,2445,1,,unused,613872.3456648572,4594491.290220913,36.738260019193575
road_2445_2,road,2445,2,,unused,613891.6833958479,4594468.257346151,36.88295721037059
