plat_id,block_id,split,centroid_x,centroid_y,area_m2
881,5.0,train,621602.7842206093,4593096.534626398,1405.777228695367
882,5.0,train,621652.1614311707,4593128.474414901,1329.9123244679918
883,5.0,train,621605.8664824046,4593276.741792145,1066.5144441160105
884,18.0,train,621752.6341737291,4593548.627693722,1758.3611076939042
885,6.0,unused,621791.4482477355,4593311.500188308,1634.331895998956
886,18.0,train,621847.3563425186,4593437.1527345935,2083.7968737007436
887,18.0,train,621916.8007948336,4593612.735476734,1332.3496885675959
888,18.0,train,621854.7867475008,4593686.8275632495,1252.2773538296121
889,17.0,unused,621722.7462074478,4593641.814703948,1244.8965913385466
890,17.0,unused,621483.0828695665,4593557.372786686,1261.4248147186975
891,5.0,train,621589.2466088027,4593367.399816261,1415.2145952625842
892,5.0,train,621491.4519070203,4593243.913562358,959.5480933032661
893,29.0,val,621463.3287484801,4593940.230272183,1261.53867553125
894,29.0,val,621466.8549651663,4594025.926540311,889.7959487494987
895,29.0,val,621589.7313726462,4594042.127330757,1876.0085069160455
896,18.0,train,621982.4174105285,4593749.35390356,4072.0484884938087
897,30.0,unused,621766.841526411,4593829.24792588,1465.2147987436906
898,29.0,val,621597.775523721,4593864.188217475,1774.7986870030356
899,29.0,val,621683.3681613603,4594093.441643672,1588.2735870058834
900,41.0,val,621631.5778031481,4594338.3633559095,2766.4579109610386
901,41.0,val,621678.7382843947,4594283.148276277,1608.4100831691437
902,53.0,train,621492.1225873885,4594588.3848439185,1839.8363170301461
903,42.0,test,621798.367012517,4594194.6255022995,998.4609166808775
904,30.0,unused,621853.981158754,4593781.037403968,1704.3150600931122
905,30.0,unused,621784.7761429121,4593994.3430197425,4627.301443168164
906,41.0,val,621672.2715373003,4594385.592249527,9198.129495557278
907,40.0,train,621148.5519869409,4594192.961656862,2050.479519426863
908,28.0,train,621268.9206292063,4594065.948775471,1766.157155841328
909,40.0,train,621269.7470540549,4594155.758473382,1695.871677656815
910,28.0,train,621153.2893269636,4594030.054949709,2342.57373471249
911,28.0,train,621255.8532738824,4593944.2253762875,2281.706740218471
912,39.0,val,620731.9745887831,4594246.014642996,2505.9614300941416
913,26.0,val,620570.6905103354,4593883.240782384,1739.4660860077092
914,27.0,train,620726.433463337,4594038.991752174,1746.8178362574329
915,22.0,unused,623526.9007792281,4593691.355224074,3323.555943915113
916,22.0,unused,623271.5541981027,4593665.00634068,1987.241465278622
917,34.0,unused,623383.3880231695,4594073.799083611,2303.507182598538
918,35.0,unused,623649.5131561371,4594079.294831908,3163.513759180778
919,47.0,unused,623649.1304463778,4594216.474812253,1584.0691677602172
920,46.0,unused,623517.7598592899,4594214.965012409,2856.6309937115548
921,46.0,unused,623624.6970979451,4594322.703816889,2227.58472284733
922,46.0,unused,623260.9895497239,4594186.002380944,4026.8073568357795
923,46.0,unused,623367.6986660454,4594313.499274481,2419.815703835157
924,45.0,train,623134.0916715316,4594326.784457055,2876.6952573835715
925,33.0,unused,623149.2490671237,4594056.076840346,2786.7191548248884
926,33.0,unused,623023.4406526096,4594114.605845737,1615.4319658933616
927,45.0,train,623044.0687920136,4594298.943964066,1164.2059383836356
928,45.0,train,623037.2074631538,4594398.3594766,832.2613585202894
929,45.0,train,622936.2723432294,4594324.495100316,2304.3201122881105
930,57.0,train,623092.9594616813,4594519.429519914,1274.5472333207415
931,57.0,train,623189.9683620206,4594536.301034701,803.0764547704234
932,58.0,train,623322.4141760559,4594508.984451652,1606.3408320247638
933,58.0,train,623582.1293667749,4594509.927150304,1701.4672391919717
934,59.0,test,623688.8893001371,4594610.375450467,2494.4883116857477
935,59.0,test,623830.1857932616,4594503.905660274,2044.4930233631692
936,59.0,test,623945.0132680474,4594538.6697031995,1670.358579008718
937,59.0,test,623937.6266080725,4594619.165549567,1150.8922332439865
938,59.0,test,623840.2903786742,4594635.106392184,1370.9778613039844
939,58.0,train,623571.5187482005,4594636.789560022,3885.8688689218675
940,58.0,train,623557.5461542497,4594738.49128195,1786.5053306656728
941,59.0,test,623827.9063915665,4594773.620207265,1333.8405414550796
942,71.0,test,623937.4900457405,4594983.549882154,1434.4450888476501
943,59.0,test,623790.4835183871,4594861.86183118,1300.195983140881
944,71.0,test,623693.5449897342,4594917.241979669,1695.9093824872027
945,71.0,test,623792.7448008907,4595037.490162091,1663.5769809725787
946,71.0,test,623924.3394987136,4595123.064230788,2038.4966527001825
947,71.0,test,623649.2688641616,4595024.047715911,2546.408151204859
948,70.0,train,623555.2165804284,4594911.096591699,1819.6702816337818
949,70.0,train,623573.3294560602,4595111.450294727,1888.735260835167
950,71.0,test,623679.7182309489,4595229.03122138,1440.9987988379135
951,71.0,test,623684.7339021362,4595141.919756542,1785.3277697798453
952,83.0,train,623827.4813172241,4595320.4056883305,1279.6392278177655
953,83.0,train,623735.2901487844,4595354.000161942,916.2362346760813
954,83.0,train,623800.8971846306,4595423.930647602,1478.6703012654039
955,83.0,train,623963.1247637923,4595508.149888815,1440.166849586701
956,83.0,train,623823.5224363302,4595599.323819852,1216.844717190786
957,95.0,test,623924.4518874673,4595630.546451637,998.6426597574379
958,83.0,train,623694.4190560408,4595566.544703363,1136.8706923306188
959,95.0,test,623801.9092692832,4595731.896271235,1519.7371800497967
960,95.0,test,623903.4592614357,4595668.021528148,1789.2853598817053
961,95.0,test,623796.7493260087,4595865.3195669325,1343.2473869614032
962,95.0,test,623661.8342563971,4595887.945187995,1256.2420306632253
963,95.0,test,623652.0893822383,4595973.298842127,1341.0643475820877
964,95.0,test,623793.9152278026,4595975.212685732,1224.8871850769253
965,107.0,train,623915.6851078945,4596009.604030312,835.7013245893536
966,95.0,test,623942.2595381967,4595910.9604663495,1381.907200295262
967,95.0,test,623936.2650646039,4595770.3611599915,1744.769456620556
968,107.0,train,623793.1136462566,4596128.46719391,1474.0846137820697
969,107.0,train,623891.2661065434,4596157.066845714,1559.6357663822782
970,107.0,train,623637.1717034891,4596131.954356491,1282.8571820765792
971,107.0,train,623641.763950733,4596200.866886489,1679.219960730034
972,107.0,train,623799.3488394598,4596232.421174999,1349.3637743123124
973,107.0,train,623924.3096972608,4596252.427189617,1777.0146594981563
974,107.0,train,623786.4541654214,4596367.855978051,1404.3327702602676
975,119.0,train,623905.9593835318,4596387.985485951,1415.4973044912465
976,119.0,train,623885.2210632182,4596545.132711016,1486.7892457187918
977,119.0,train,623892.1285228216,4596645.159463622,1920.882710669575
978,119.0,train,623975.1949414915,4596643.038725025,1383.5100026146383
979,119.0,train,623762.4425109435,4596578.80928188,1448.1779797985841
980,119.0,train,623748.8861261767,4596668.492692315,1768.6859627653844
981,131.0,train,623771.3720689538,4596764.309780341,1882.5475375629358
982,131.0,train,623696.5744628335,4596793.755767287,2074.0462691829475
983,131.0,train,623847.5169082152,4596776.222519449,1542.033036780116
984,69.0,val,623202.1874559287,4594912.458636708,1226.0202177749275
985,70.0,train,623287.788933082,4594885.540174499,916.7719554817714
986,57.0,train,623192.2044299135,4594760.77879129,973.7745493394139
987,57.0,train,623001.8908608722,4594746.417960723,818.4249051677094
988,56.0,unused,622857.6692095682,4594629.110614188,1156.104647831027
989,56.0,unused,622774.5872536008,4594553.962595079,1133.1159171223692
990,56.0,unused,622698.156184745,4594793.525115081,2574.7517616485925
991,68.0,train,622574.543860559,4594898.918236425,1061.8427273333923
992,80.0,train,622559.0176919888,4595264.586812526,3245.113658621969
993,68.0,train,622609.9690723403,4595068.278199367,1812.8914094144843
994,91.0,train,622356.5581427607,4595826.624484868,1195.5973700885754
