image_id,split,basin,source,centroid_lat,centroid_lon,extent_image,annotations_latlon,annotations_image
47707,train,permian,random,31.70570012405943,-102.74873826184611,"POLYGON ((-102.7499028521547 31.70470933328124, -102.7475736715376 31.70470933328124, -102.7475736715376 31.70669090425362, -102.7499028521547 31.70669090425362, -102.7499028521547 31.70470933328124))",[],[]
47708,train,permian,label_expert,32.97028877551114,-102.7987163710756,"POLYGON ((-102.7998809613842 32.96931173371117, -102.7975517807671 32.96931173371117, -102.7975517807671 32.97126580650367, -102.7998809613842 32.97126580650367, -102.7998809613842 32.96931173371117))","[{'bbox': <POLYGON ((-102.8 32.97, -102.8 32.969, -102.8 32.969, -102.8 32.97, -102.8 ...>}, {'bbox': <POLYGON ((-102.798 32.971, -102.798 32.97, -102.798 32.97, -102.798 32.971,...>}, {'bbox': <POLYGON ((-102.798 32.971, -102.798 32.97, -102.799 32.97, -102.799 32.971,...>}, {'bbox': <POLYGON ((-102.798 32.971, -102.798 32.971, -102.798 32.971, -102.798 32.97...>}]","[{'bbox': [0, 413, 68, 629], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27754}, {'bbox': [534, 191, 638, 358], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27755}, {'bbox': [220, 245, 421, 396], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27756}, {'bbox': [476, 0, 640, 168], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27757}]"
47710,train,permian,random,32.38702274714696,-102.33221911460213,"POLYGON ((-102.3333837049107 32.38603930436182, -102.3310545242936 32.38603930436182, -102.3310545242936 32.38800617922512, -102.3333837049107 32.38800617922512, -102.3333837049107 32.38603930436182))",[],[]
47711,train,other,similarity,45.00796486434176,-107.17855858956332,"POLYGON ((-107.1797231798719 45.00714148320324, -107.1773939992548 45.00714148320324, -107.1773939992548 45.00878823364458, -107.1797231798719 45.00878823364458, -107.1797231798719 45.00714148320324))",[],[]
47716,train,permian,random,30.241419577534103,-101.87672957483647,"POLYGON ((-101.877894165145 30.24041347007734, -101.8755649845279 30.24041347007734, -101.8755649845279 30.24242567469134, -101.877894165145 30.24242567469134, -101.877894165145 30.24041347007734))",[],[]
47717,train,permian,city,33.67805435895768,-101.5357596323247,"POLYGON ((-101.5369242226332 33.67708522036225, -101.5345950420161 33.67708522036225, -101.5345950420161 33.67902348662977, -101.5369242226332 33.67902348662977, -101.5369242226332 33.67708522036225))",[],[]
47719,train,other,similarity,44.14207894271278,-84.95036644623119,"POLYGON ((-84.95153103653975 44.14124320930632, -84.94920185592262 44.14124320930632, -84.94920185592262 44.14291466428885, -84.95153103653975 44.14291466428885, -84.95153103653975 44.14124320930632))",[],[]
47721,train,permian,label_crowdsource,31.7349048,-101.4029388,"POLYGON ((-101.4039911539282 31.7358041674021, -101.4018864460718 31.7358041674021, -101.4018864664047 31.7340054237822, -101.4039911335953 31.7340054237822, -101.4039911539282 31.7358041674021))","[{'bbox': <POLYGON ((-101.402 31.735, -101.402 31.734, -101.404 31.734, -101.404 31.73...>}]","[{'bbox': [0, 128.893515625, 640, 586.1295071517428], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27765}]"
47723,train,denver,random,41.25891152652583,-104.70598052704752,"POLYGON ((-104.7071451173561 41.25803605474626, -104.7048159367389 41.25803605474626, -104.7048159367389 41.25978698657048, -104.7071451173561 41.25978698657048, -104.7071451173561 41.25803605474626))",[],[]
47724,train,denver,city,39.98664240049984,-105.1628827362107,"POLYGON ((-105.1640473265193 39.98575009224174, -105.1617181459021 39.98575009224174, -105.1617181459021 39.98753469710299, -105.1640473265193 39.98753469710299, -105.1640473265193 39.98575009224174))",[],[]
47725,train,other,similarity,37.60221184134454,-99.55140034812077,"POLYGON ((-99.55256493842933 37.60128917021414, -99.55023575781219 37.60128917021414, -99.55023575781219 37.60313450103168, -99.55256493842933 37.60313450103168, -99.55256493842933 37.60128917021414))",[],[]
47728,train,permian,similarity,33.420191142358576,-103.38271227291878,"POLYGON ((-103.3838768632273 33.41921910716676, -103.3815476826102 33.41921910716676, -103.3815476826102 33.42116316666849, -103.3838768632273 33.42116316666849, -103.3838768632273 33.41921910716676))",[],[]
47729,train,permian,city,31.88748878154284,-102.35370851483609,"POLYGON ((-102.3548731051446 31.88649993767505, -102.3525439245275 31.88649993767505, -102.3525439245275 31.88847761479324, -102.3548731051446 31.88847761479324, -102.3548731051446 31.88649993767505))",[],[]
47733,train,none,similarity,40.32048734906489,-105.72881633276762,"POLYGON ((-105.7299809230762 40.31959941647634, -105.7276517424591 40.31959941647634, -105.7276517424591 40.32137526997531, -105.7299809230762 40.32137526997531, -105.7299809230762 40.31959941647634))",[],[]
47734,train,denver,wind_turbine,40.90011,-104.05013,"POLYGON ((-104.05129459030856 40.89922973598167, -104.04896540969143 40.89922973598167, -104.04896540969143 40.90099025230361, -104.05129459030856 40.90099025230361, -104.05129459030856 40.89922973598167))",[],[]
47737,train,permian,random,32.257895895191005,-100.99750932434873,"POLYGON ((-100.9986739146573 32.25691104907406, -100.9963447340402 32.25691104907406, -100.9963447340402 32.25888073062383, -100.9986739146573 32.25888073062383, -100.9986739146573 32.25691104907406))",[],[]
47738,train,denver,random,41.21435596746972,-103.80576196047272,"POLYGON ((-103.8069265507813 41.21347989872464, -103.8045973701641 41.21347989872464, -103.8045973701641 41.2152320244823, -103.8069265507813 41.2152320244823, -103.8069265507813 41.21347989872464))",[],[]
47739,train,none,similarity,44.80447148022731,-112.21836631761909,"POLYGON ((-112.2195309079277 44.80364517915122, -112.2172017273105 44.80364517915122, -112.2172017273105 44.805297769468, -112.2195309079277 44.805297769468, -112.2195309079277 44.80364517915122))",[],[]
47740,train,none,similarity,29.85812054874464,-102.37743797417832,"POLYGON ((-102.3786025644869 29.85711054001957, -102.3762733838698 29.85711054001957, -102.3762733838698 29.85913054724913, -102.3786025644869 29.85913054724913, -102.3786025644869 29.85711054001957))",[],[]
47741,train,permian,label_crowdsource,32.3900642,-103.13591,"POLYGON ((-103.1369698823218 32.39096347420632, -103.1348501176782 32.39096347420632, -103.1348501386831 32.38916491675412, -103.1369698613169 32.38916491675412, -103.1369698823218 32.39096347420632))","[{'bbox': <POLYGON ((-103.136 32.391, -103.136 32.39, -103.136 32.39, -103.136 32.391,...>}]","[{'bbox': [226.20333643036733, 86.09778877468018, 405.9131161460166, 340.60683788527734], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27777}]"
47742,train,denver,city,42.10025540259916,-102.89875261991568,"POLYGON ((-102.8999172102242 42.09939130231841, -102.8975880296071 42.09939130231841, -102.8975880296071 42.10111949110478, -102.8999172102242 42.10111949110478, -102.8999172102242 42.09939130231841))",[],[]
47743,train,permian,random,33.60503952347076,-101.018912092122,"POLYGON ((-101.0200766824305 33.60406956269953, -101.0177475018134 33.60406956269953, -101.0177475018134 33.60600947333028, -101.0200766824305 33.60600947333028, -101.0200766824305 33.60406956269953))",[],[]
47747,train,denver,city,40.62022720307117,-103.21046095046984,"POLYGON ((-103.2116255407784 40.6193432248286, -103.2092963601613 40.6193432248286, -103.2092963601613 40.62111116961609, -103.2116255407784 40.62111116961609, -103.2116255407784 40.6193432248286))",[],[]
47750,train,other,similarity,32.84120563804946,-99.86681210561017,"POLYGON ((-99.86797669591871 32.84022717089366, -99.8656475153016 32.84022717089366, -99.8656475153016 32.84218409441966, -99.86797669591871 32.84218409441966, -99.86797669591871 32.84022717089366))",[],[]
47751,train,none,similarity,48.16897839169903,-107.40895720351352,"POLYGON ((-107.4101217938221 48.16820167862112, -107.407792613205 48.16820167862112, -107.407792613205 48.16975509301357, -107.4101217938221 48.16975509301357, -107.4101217938221 48.16820167862112))",[],[]
47752,train,denver,similarity,40.748558379518485,-104.73124969282222,"POLYGON ((-104.7324142831308 40.7476761016997, -104.7300851025137 40.7476761016997, -104.7300851025137 40.74944064563167, -104.7324142831308 40.74944064563167, -104.7324142831308 40.7476761016997))",[],[]
47754,train,other,similarity,29.52491931861224,-90.09499908898016,"POLYGON ((-90.09616367928872 29.52390595524111, -90.09383449867158 29.52390595524111, -90.09383449867158 29.52593267183292, -90.09616367928872 29.52593267183292, -90.09616367928872 29.52390595524111))",[],[]
47759,train,other,similarity,46.64637315003041,-102.1928284103781,"POLYGON ((-102.1939930006867 46.64557365378116, -102.1916638200695 46.64557365378116, -102.1916638200695 46.64717263446349, -102.1939930006867 46.64717263446349, -102.1939930006867 46.64557365378116))",[],[]
47760,train,denver,city,41.14389959204692,-102.99984637986476,"POLYGON ((-103.0010109701733 41.1430225803927, -102.9986817895562 41.1430225803927, -102.9986817895562 41.14477659197251, -103.0010109701733 41.14477659197251, -103.0010109701733 41.1430225803927))",[],[]
47762,train,none,similarity,43.98610644710321,-111.68834032688488,"POLYGON ((-111.6895049171935 43.98526850888252, -111.6871757365763 43.98526850888252, -111.6871757365763 43.98694437349562, -111.6895049171935 43.98694437349562, -111.6895049171935 43.98526850888252))",[],[]
47763,train,none,similarity,46.92265125010579,-120.28014024762152,"POLYGON ((-120.2813048379301 46.92185584642095, -120.2789756573129 46.92185584642095, -120.2789756573129 46.92344664198158, -120.2813048379301 46.92344664198158, -120.2813048379301 46.92185584642095))",[],[]
47768,train,denver,city,42.09946807244687,-102.86360824441624,"POLYGON ((-102.8647728347248 42.09860396143718, -102.8624436541077 42.09860396143718, -102.8624436541077 42.10033217168147, -102.8647728347248 42.10033217168147, -102.8647728347248 42.09860396143718))",[],[]
47769,train,permian,random,32.44559159699786,-103.43732373736128,"POLYGON ((-103.4384883276698 32.44460879237754, -103.4361591470527 32.44460879237754, -103.4361591470527 32.44657439090091, -103.4384883276698 32.44657439090091, -103.4384883276698 32.44460879237754))",[],[]
47770,train,permian,road,33.46852851566101,-102.7195874809031,"POLYGON ((-102.72075207121166 33.46755702194875, -102.71842289059454 33.46755702194875, -102.71842289059454 33.469499998483535, -102.72075207121166 33.469499998483535, -102.72075207121166 33.46755702194875))",[],[]
47771,train,denver,city,41.83794188395792,-103.65064999107808,"POLYGON ((-103.6518145813867 41.83707421817461, -103.6494854007695 41.83707421817461, -103.6494854007695 41.83880953797756, -103.6518145813867 41.83880953797756, -103.6518145813867 41.83707421817461))",[],[]
47772,train,permian,city,33.43864499314587,-101.64355943773364,"POLYGON ((-101.6447240280422 33.4376731645941, -101.6423948474251 33.4376731645941, -101.6423948474251 33.43961681081274, -101.6447240280422 33.43961681081274, -101.6447240280422 33.4376731645941))",[],[]
47773,train,denver,similarity,41.130737447691104,-103.75600504877072,"POLYGON ((-103.7571696390793 41.12986026003647, -103.7548404584622 41.12986026003647, -103.7548404584622 41.13161462361784, -103.7571696390793 41.13161462361784, -103.7571696390793 41.12986026003647))",[],[]
47775,train,permian,random,32.386793375624144,-104.7214720840182,"POLYGON ((-104.7226366743268 32.3858099303418, -104.7203074937096 32.3858099303418, -104.7203074937096 32.38777681019955, -104.7226366743268 32.38777681019955, -104.7226366743268 32.3858099303418))",[],[]
47776,train,none,similarity,43.60653976247141,-93.83467385425682,"POLYGON ((-93.83583844456538 43.6056964847034, -93.83350926394826 43.6056964847034, -93.83350926394826 43.60738302841771, -93.83583844456538 43.60738302841771, -93.83583844456538 43.6056964847034))",[],[]
47777,train,permian,label_expert,31.56486786903692,-102.9787644811989,"POLYGON ((-102.9799290715075 31.56387557683659, -102.9775998908903 31.56387557683659, -102.9775998908903 31.56586015067941, -102.9799290715075 31.56586015067941, -102.9799290715075 31.56387557683659))","[{'bbox': <POLYGON ((-102.978 31.566, -102.978 31.565, -102.978 31.565, -102.978 31.56...>}, {'bbox': <POLYGON ((-102.98 31.565, -102.98 31.565, -102.98 31.565, -102.98 31.565, -...>}, {'bbox': <POLYGON ((-102.978 31.565, -102.978 31.564, -102.979 31.564, -102.979 31.56...>}]","[{'bbox': [485, 100, 639, 271], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27794}, {'bbox': [0, 352, 117, 430], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27795}, {'bbox': [147, 200, 494, 440], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27796}]"
47778,train,denver,random,41.73178395937484,-101.55563674323363,"POLYGON ((-101.5568013335422 41.7309148558027, -101.5544721529251 41.7309148558027, -101.5544721529251 41.73265305118822, -101.5568013335422 41.73265305118822, -101.5568013335422 41.7309148558027))",[],[]
47779,train,permian,random,32.3640034745758,-103.80412681667036,"POLYGON ((-103.8052914069789 32.3630197812545, -103.8029622263618 32.3630197812545, -103.8029622263618 32.36498715719419, -103.8052914069789 32.36498715719419, -103.8052914069789 32.3630197812545))",[],[]
47780,train,permian,random,32.7600240929274,-103.26956365344498,"POLYGON ((-103.2707282437535 32.75904473189595, -103.2683990631364 32.75904473189595, -103.2683990631364 32.76100344318709, -103.2707282437535 32.76100344318709, -103.2707282437535 32.75904473189595))",[],[]
47781,train,other,similarity,41.69712740902075,-88.26946319111207,"POLYGON ((-88.27062778142063 41.69625783671066, -88.26829860080349 41.69625783671066, -88.26829860080349 41.69799696957372, -88.27062778142063 41.69799696957372, -88.27062778142063 41.69625783671066))",[],[]
47782,train,denver,random,39.15321564813766,-103.55564495567764,"POLYGON ((-103.5568095459862 39.15231254878312, -103.5544803653691 39.15231254878312, -103.5544803653691 39.15411873590214, -103.5568095459862 39.15411873590214, -103.5568095459862 39.15231254878312))",[],[]
47784,train,denver,label_crowdsource,40.404506,-104.510933,"POLYGON ((-104.5121077928853 40.40540406797235, -104.5097582071147 40.40540406797235, -104.5097582383405 40.40360791995223, -104.5121077616595 40.40360791995223, -104.5121077928853 40.40540406797235))",[],[]
47785,train,denver,city,39.854933291462665,-104.97143006266644,"POLYGON ((-104.972594652975 39.85403926523296, -104.9702654723579 39.85403926523296, -104.9702654723579 39.85582730604704, -104.972594652975 39.85582730604704, -104.972594652975 39.85403926523296))",[],[]
47786,train,permian,road,33.46744765252868,-102.70435829747096,"POLYGON ((-102.70552288777951 33.46647614670094, -102.7031937071624 33.46647614670094, -102.7031937071624 33.468419147466875, -102.70552288777951 33.468419147466875, -102.70552288777951 33.46647614670094))",[],[]
47787,train,denver,label_expert,40.025109500000006,-104.7772155,"POLYGON ((-104.7783800903086 40.02421769438457, -104.7760509096914 40.02421769438457, -104.7760509096914 40.02600129395774, -104.7783800903086 40.02600129395774, -104.7783800903086 40.02421769438457))","[{'bbox': <POLYGON ((-104.777 40.025, -104.777 40.025, -104.777 40.025, -104.777 40.02...>}]","[{'bbox': [259.0, 209.0, 381.0, 430.0], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27798}]"
47788,train,denver,city,39.880632499507584,-104.950488712517,"POLYGON ((-104.9516533028256 39.87973880811946, -104.9493241222084 39.87973880811946, -104.9493241222084 39.8815261792485, -104.9516533028256 39.8815261792485, -104.9516533028256 39.87973880811946))",[],[]
47791,train,other,similarity,32.90882596031892,-90.84877955437815,"POLYGON ((-90.84994414468672 32.90784823921817, -90.84761496406959 32.90784823921817, -90.84761496406959 32.9098036706226, -90.84994414468672 32.9098036706226, -90.84994414468672 32.90784823921817))",[],[]
47792,train,other,similarity,43.34253678489317,-77.9131396725148,"POLYGON ((-77.91430426282336 43.34168981507685, -77.91197508220623 43.34168981507685, -77.91197508220623 43.3433837428936, -77.91430426282336 43.3433837428936, -77.91430426282336 43.34168981507685))",[],[]
47793,train,other,similarity,48.7594151377879,-103.57140467450282,"POLYGON ((-103.5725692648114 48.75864740806573, -103.5702400841943 48.75864740806573, -103.5702400841943 48.76018285577612, -103.5725692648114 48.76018285577612, -103.5725692648114 48.75864740806573))",[],[]
47795,train,denver,city,41.07104235932832,-102.08415100495596,"POLYGON ((-102.0853155952645 41.07016437402935, -102.0829864146474 41.07016437402935, -102.0829864146474 41.07192033290274, -102.0853155952645 41.07192033290274, -102.0853155952645 41.07016437402935))",[],[]
47796,train,none,similarity,46.7054087360499,-123.98165652677224,"POLYGON ((-123.9828211170808 46.70461011274844, -123.9804919364637 46.70461011274844, -123.9804919364637 46.70620734753663, -123.9828211170808 46.70620734753663, -123.9828211170808 46.70461011274844))",[],[]
47798,train,none,similarity,47.68484493530352,-120.71236224158,"POLYGON ((-120.7135268318885 47.68406091775168, -120.7111976512714 47.68406091775168, -120.7111976512714 47.68562894107161, -120.7135268318885 47.68562894107161, -120.7135268318885 47.68406091775168))",[],[]
47801,train,denver,random,40.556242938560565,-101.02416865820771,"POLYGON ((-101.0253332485163 40.55535811416493, -101.0230040678991 40.55535811416493, -101.0230040678991 40.5571277512626, -101.0253332485163 40.5571277512626, -101.0253332485163 40.55535811416493))",[],[]
47804,train,permian,random,32.938237533333535,-103.80380086348109,"POLYGON ((-103.8049654537896 32.93726013715573, -103.8026362731725 32.93726013715573, -103.8026362731725 32.9392149187093, -103.8049654537896 32.9392149187093, -103.8049654537896 32.93726013715573))",[],[]
47805,train,denver,label_crowdsource,40.748536,-104.058703,"POLYGON ((-104.0598838261408 40.74943401424527, -104.0575221738592 40.74943401424527, -104.0575222056285 40.74763797353408, -104.0598837943715 40.74763797353408, -104.0598838261408 40.74943401424527))",[],[]
47806,train,none,similarity,35.010115072714804,-91.14093647906624,"POLYGON ((-91.1421010693748 35.00916120856235, -91.13977188875768 35.00916120856235, -91.13977188875768 35.01106892574391, -91.1421010693748 35.01106892574391, -91.1421010693748 35.00916120856235))",[],[]
47807,train,permian,similarity,31.89763592107393,-102.94991985652982,"POLYGON ((-102.9510844468384 31.89664718617294, -102.9487552662213 31.89664718617294, -102.9487552662213 31.89862464535567, -102.9510844468384 31.89862464535567, -102.9510844468384 31.89664718617294))",[],[]
47808,train,permian,random,32.03110211660177,-104.79191253136644,"POLYGON ((-104.793077121675 32.03011481783573, -104.7907479410579 32.03011481783573, -104.7907479410579 32.03208940472433, -104.793077121675 32.03208940472433, -104.793077121675 32.03011481783573))",[],[]
47810,train,none,similarity,35.44019428228263,-113.70217305815214,"POLYGON ((-113.7033376484607 35.43924546025848, -113.7010084678436 35.43924546025848, -113.7010084678436 35.44114309312398, -113.7033376484607 35.44114309312398, -113.7033376484607 35.43924546025848))",[],[]
47812,train,denver,city,40.26487853315398,-103.63333746845764,"POLYGON ((-103.6345020587662 40.26398986961016, -103.6321728781491 40.26398986961016, -103.6321728781491 40.26576718502343, -103.6345020587662 40.26576718502343, -103.6345020587662 40.26398986961016))",[],[]
47813,train,permian,city,31.5800419530806,-102.89028926682438,"POLYGON ((-102.8914538571329 31.57904982236419, -102.8891246765158 31.57904982236419, -102.8891246765158 31.58103407323636, -102.8914538571329 31.58103407323636, -102.8914538571329 31.57904982236419))",[],[]
47815,train,permian,random,32.85417286239735,-104.5285489564812,"POLYGON ((-104.5297135467898 32.85319453820335, -104.5273843661726 32.85319453820335, -104.5273843661726 32.85515117580353, -104.5297135467898 32.85515117580353, -104.5297135467898 32.85319453820335))",[],[]
47821,train,none,similarity,42.87178476408138,-120.69596443789388,"POLYGON ((-120.6971290282024 42.87093125552864, -120.6947998475853 42.87093125552864, -120.6947998475853 42.87263826083107, -120.6971290282024 42.87263826083107, -120.6971290282024 42.87093125552864))",[],[]
47823,train,permian,random,32.01068427958349,-101.64194476522216,"POLYGON ((-101.6431093555307 32.00969676076831, -101.6407801749136 32.00969676076831, -101.6407801749136 32.01167178775888, -101.6431093555307 32.01167178775888, -101.6431093555307 32.00969676076831))",[],[]
47824,train,permian,label_crowdsource,32.8064194,-104.2247543,"POLYGON ((-104.2258190956785 32.80731861445413, -104.2236895043215 32.80731861445413, -104.2236895257639 32.80552017636246, -104.2258190742361 32.80552017636246, -104.2258190956785 32.80731861445413))","[{'bbox': <POLYGON ((-104.224 32.807, -104.224 32.806, -104.225 32.806, -104.225 32.80...>}]","[{'bbox': [184.7710005070693, 145.76440745736588, 490.70110280852316, 423.02193182767144], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27818}]"
47826,train,denver,random,40.22587725291029,-100.99884188359702,"POLYGON ((-101.0000064739056 40.2249880772099, -100.9976772932884 40.2249880772099, -100.9976772932884 40.22676641693895, -101.0000064739056 40.22676641693895, -101.0000064739056 40.2249880772099))",[],[]
47827,train,permian,label_crowdsource,31.9487285,-101.8392065,"POLYGON ((-101.840261284018 31.94962783709952, -101.838151715982 31.94962783709952, -101.8381517365321 31.94782915401205, -101.840261263468 31.94782915401205, -101.840261284018 31.94962783709952))","[{'bbox': <POLYGON ((-101.838 31.95, -101.838 31.948, -101.84 31.948, -101.84 31.95, -...>}]","[{'bbox': [86.61333333333333, 44.43225874983793, 551.2533333333333, 444.3051775034787], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27820}]"
47830,train,other,similarity,45.95264455900479,-105.16970684994956,"POLYGON ((-105.1708714402581 45.95183486856467, -105.168542259641 45.95183486856467, -105.168542259641 45.95345423761576, -105.1708714402581 45.95345423761576, -105.1708714402581 45.95183486856467))",[],[]
47831,train,none,similarity,36.45338632685739,-121.2777482691302,"POLYGON ((-121.2789128594388 36.45244959402684, -121.2765836788216 36.45244959402684, -121.2765836788216 36.45432304837507, -121.2789128594388 36.45432304837507, -121.2789128594388 36.45244959402684))",[],[]
47833,train,permian,label_expert,31.54292226656313,-101.14534270720677,"POLYGON ((-101.1465072975153 31.54192974093894, -101.1441781168982 31.54192974093894, -101.1441781168982 31.54391478163361, -101.1465072975153 31.54391478163361, -101.1465072975153 31.54192974093894))","[{'bbox': <POLYGON ((-101.145 31.543, -101.145 31.543, -101.146 31.543, -101.146 31.54...>}]","[{'bbox': [239.0, 244.0, 401.0, 397.0], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27824}]"
47834,train,permian,label_crowdsource,31.6103952,-103.4544602,"POLYGON ((-103.4555111507743 31.61129458499562, -103.4534092492257 31.61129458499562, -103.4534092694331 31.60949580623087, -103.4555111305669 31.60949580623087, -103.4555111507743 31.61129458499562))","[{'bbox': <POLYGON ((-103.454 31.611, -103.454 31.61, -103.455 31.61, -103.455 31.611,...>}]","[{'bbox': [10.706754624427807, 110.69186826344637, 481.6451601199696, 521.7956682019714], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27825}]"
47835,train,none,similarity,37.16707397454182,-111.45595203086602,"POLYGON ((-111.4571166211746 37.16614593334468, -111.4547874405575 37.16614593334468, -111.4547874405575 37.16800200434294, -111.4571166211746 37.16800200434294, -111.4571166211746 37.16614593334468))",[],[]
47836,train,none,similarity,45.64916995278564,-113.64190125199,"POLYGON ((-113.6430658422986 45.64835584008571, -113.6407366616814 45.64835584008571, -113.6407366616814 45.64998405365292, -113.6430658422986 45.64998405365292, -113.6430658422986 45.64835584008571))",[],[]
47840,train,none,similarity,32.19853558174297,-107.2388734530414,"POLYGON ((-107.24003804335 32.19755009218468, -107.2377088627328 32.19755009218468, -107.2377088627328 32.19952106062771, -107.24003804335 32.19952106062771, -107.24003804335 32.19755009218468))",[],[]
47841,train,other,similarity,29.88806244089137,-92.79220316299732,"POLYGON ((-92.79336775330587 29.88705273529349, -92.79103857268875 29.88705273529349, -92.79103857268875 29.88907213626244, -92.79336775330587 29.88907213626244, -92.79336775330587 29.88705273529349))",[],[]
47842,train,permian,random,33.2737825643065,-100.54944876127875,"POLYGON ((-100.5506133515873 33.27280889325568, -100.5482841709702 33.27280889325568, -100.5482841709702 33.27475622449937, -100.5506133515873 33.27475622449937, -100.5506133515873 33.27280889325568))",[],[]
47843,train,other,similarity,43.67207544435008,-104.2247547172156,"POLYGON ((-104.2259193075242 43.67123308586724, -104.223590126907 43.67123308586724, -104.223590126907 43.67291779100992, -104.2259193075242 43.67291779100992, -104.2259193075242 43.67123308586724))",[],[]
47845,train,permian,random,31.718036020190866,-102.45903929452152,"POLYGON ((-102.4602038848301 31.71704536121177, -102.457874704213 31.71704536121177, -102.457874704213 31.71902666858369, -102.4602038848301 31.71902666858369, -102.4602038848301 31.71704536121177))",[],[]
47848,train,other,similarity,44.920842435643294,-106.41868524224282,"POLYGON ((-106.4198498325514 44.92001780310671, -106.4175206519342 44.92001780310671, -106.4175206519342 44.92166705634424, -106.4198498325514 44.92166705634424, -106.4198498325514 44.92001780310671))",[],[]
47850,train,none,similarity,46.67340935022949,-105.8011771980365,"POLYGON ((-105.802341788345 46.67261025365403, -105.8000126077279 46.67261025365403, -105.8000126077279 46.67420843498946, -105.802341788345 46.67420843498946, -105.802341788345 46.67261025365403))",[],[]
47852,train,denver,similarity,40.82479319434198,-104.0615750693146,"POLYGON ((-104.0627396596232 40.82391192875193, -104.060410479006 40.82391192875193, -104.060410479006 40.82567444822183, -104.0627396596232 40.82567444822183, -104.0627396596232 40.82391192875193))",[],[]
47854,train,none,similarity,48.65127997519524,-116.60158424033747,"POLYGON ((-116.602748830646 48.6505105940953, -116.6004196500289 48.6505105940953, -116.6004196500289 48.65204934455546, -116.602748830646 48.65204934455546, -116.602748830646 48.6505105940953))",[],[]
47857,train,none,similarity,36.990916560627205,-87.72747445623423,"POLYGON ((-87.72863904654278 36.98998636066301, -87.72630986592567 36.98998636066301, -87.72630986592567 36.99184674921523, -87.72863904654278 36.99184674921523, -87.72863904654278 36.98998636066301))",[],[]
47859,train,denver,road,39.6801732614686,-104.39799983940055,"POLYGON ((-104.39916442970913 39.67927696301942, -104.39683524909199 39.67927696301942, -104.39683524909199 39.68106954828556, -104.39916442970913 39.68106954828556, -104.39916442970913 39.67927696301942))",[],[]
47860,train,denver,random,42.79043678643717,-103.43167286042376,"POLYGON ((-103.4328374507323 42.78958215378887, -103.4305082701152 42.78958215378887, -103.4305082701152 42.79129140728497, -103.4328374507323 42.79129140728497, -103.4328374507323 42.78958215378887))",[],[]
47861,train,other,similarity,45.55409963482612,-101.92607437891164,"POLYGON ((-101.9272389692202 45.55328414144525, -101.9249097886031 45.55328414144525, -101.9249097886031 45.55491511637349, -101.9272389692202 45.55491511637349, -101.9272389692202 45.55328414144525))",[],[]
47864,train,denver,city,40.09375535613304,-104.8125187171472,"POLYGON ((-104.8136833074558 40.09286444849926, -104.8113541268386 40.09286444849926, -104.8113541268386 40.09464625210425, -104.8136833074558 40.09464625210425, -104.8136833074558 40.09286444849926))",[],[]
47865,train,none,similarity,38.9461542592414,-97.0507008696242,"POLYGON ((-97.05186545993276 38.94524850843077, -97.04953627931563 38.94524850843077, -97.04953627931563 38.94705999847964, -97.05186545993276 38.94705999847964, -97.05186545993276 38.94524850843077))",[],[]
47867,train,denver,similarity,39.2381578388113,-104.650339381818,"POLYGON ((-104.6515039721266 39.23725583056962, -104.6491747915094 39.23725583056962, -104.6491747915094 39.23905983545585, -104.6515039721266 39.23905983545585, -104.6515039721266 39.23725583056962))",[],[]
47868,train,none,similarity,35.810399823432526,-115.1798318685358,"POLYGON ((-115.1809964588443 35.80945538442084, -115.1786672782272 35.80945538442084, -115.1786672782272 35.81134425121225, -115.1809964588443 35.81134425121225, -115.1809964588443 35.80945538442084))",[],[]
47869,train,denver,similarity,43.07549125528105,-102.83230498101072,"POLYGON ((-102.8334695713193 43.07464056916151, -102.8311403907022 43.07464056916151, -102.8311403907022 43.0763419295916, -102.8334695713193 43.0763419295916, -102.8334695713193 43.07464056916151))",[],[]
47870,train,denver,label_crowdsource,40.50097,-104.67258,"POLYGON ((-104.6737564740504 40.50186805291773, -104.6714035259496 40.50186805291773, -104.6714035573268 40.50007193496628, -104.6737564426732 40.50007193496628, -104.6737564740504 40.50186805291773))","[{'bbox': <POLYGON ((-104.671 40.501, -104.671 40.501, -104.673 40.501, -104.673 40.50...>}]","[{'bbox': [230, 270, 640, 364], 'bbox_mode': 0, 'category_id': 0, 'annotation_id': 27843}]"
