chip,label,bbox,split
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97648.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97649.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97650.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97651.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97652.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97653.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97654.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97656.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97657.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97658.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97661.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97662.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97663.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97666.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97668.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97669.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97670.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97672.jpg,1,"[147.20000000000002, 85.60000000000001, 364.0, 425.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97677.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97678.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97679.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97681.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97683.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97684.jpg,1,"[147.7456044713406, 81.51595572207744, 365.4046247725065, 359.2119391093311]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97685.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97686.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97688.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97689.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97692.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97694.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97696.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97698.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97700.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97701.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97703.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97704.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97708.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97709.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97711.jpg,1,"[36.7344669624165, 83.87365454787731, 512.0, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97712.jpg,1,"[74.4, 100.0, 436.8, 412.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97716.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97717.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97719.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97720.jpg,1,"[156.0, 170.4, 356.0, 341.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97722.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97723.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97724.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97725.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97726.jpg,1,"[169.60000000000002, 182.4, 341.6, 329.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97728.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97730.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97736.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97738.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97740.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97749.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97751.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97753.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97755.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97756.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97757.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97758.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97759.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97760.jpg,1,"[308.8, 366.40000000000003, 420.0, 407.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97760.jpg,1,"[102.4, 163.20000000000002, 410.40000000000003, 348.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97763.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97765.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97767.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97768.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97769.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97773.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97774.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97779.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97782.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97783.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97784.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97785.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97792.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97796.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97797.jpg,1,"[0.0, 0.0, 512.0, 461.824]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97798.jpg,1,"[45.6, 35.2, 498.40000000000003, 424.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97801.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97802.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97803.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97804.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97807.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97809.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97810.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97811.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97813.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97814.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97815.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97817.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97818.jpg,1,"[196.8, 216.8, 315.20000000000005, 294.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97820.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97821.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97823.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97824.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97826.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97827.jpg,1,"[197.81521746395958, 128.47274625749026, 355.6309802520071, 355.19180755569045]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97829.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97830.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97831.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97832.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97833.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97834.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97835.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97836.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97837.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97838.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97843.jpg,1,"[58.400000000000006, 92.80000000000001, 453.6, 419.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97844.jpg,1,"[195.20000000000002, 191.20000000000002, 340.0, 344.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97846.jpg,1,"[5.414655192175743e-16, 154.6269314386933, 427.0049362700842, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97848.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97850.jpg,1,"[141.6, 133.6, 369.6, 377.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97851.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97855.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97858.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97859.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97861.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97864.jpg,1,"[337.6, 342.40000000000003, 512.0, 431.20000000000005]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97864.jpg,1,"[0.0, 1.6, 200.0, 265.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97864.jpg,1,"[176.0, 219.20000000000002, 348.0, 316.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97865.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97866.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97867.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97868.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97871.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97873.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97874.jpg,1,"[188.8945279754746, 154.10571180303737, 355.057891853889, 363.88526995160646]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97875.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97876.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97879.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97880.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97881.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97882.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97883.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97889.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97890.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97892.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97893.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97894.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97895.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97898.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97900.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97901.jpg,1,"[22.896090354070687, 92.43558920994006, 512.0, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97902.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97906.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97907.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97908.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97909.jpg,1,"[147.20000000000002, 198.4, 364.8, 313.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97910.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97912.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97914.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97915.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97918.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97921.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97923.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97930.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97931.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97932.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97934.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97935.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97936.jpg,1,"[128.39892477704646, 113.1088030520599, 407.8933333333334, 305.0738464441144]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97939.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97940.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97942.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97945.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97948.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97950.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97951.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97952.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97953.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97954.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97955.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97957.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97958.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97960.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97962.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97964.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97966.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97969.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97970.jpg,1,"[204.8, 162.4, 308.0, 349.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97972.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97974.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97975.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97978.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97981.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97982.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97986.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97987.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97989.jpg,1,"[101.60000000000001, 101.60000000000001, 410.40000000000003, 410.40000000000003]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97992.jpg,1,"[111.24489238281467, 193.60421846116512, 362.9905274572086, 370.3814099497966]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97993.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97994.jpg,1,"[89.33630673934934, 55.63760927680019, 427.6906666666667, 512.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97995.jpg,1,"[136.0, 155.20000000000002, 375.20000000000005, 356.0]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\97997.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98001.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98002.jpg,1,"[333.1413333333333, 254.29333333333335, 360.1066666666667, 279.5520000000001]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98011.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98012.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98014.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98015.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98019.jpg,1,"[235.53524774935968, 224.74376847456816, 296.73515207112547, 321.89145477244404]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98020.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98021.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98023.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98024.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98026.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98029.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98032.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98034.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98036.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98037.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98039.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98040.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98041.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98042.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98043.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98044.jpg,1,"[126.4, 147.20000000000002, 386.40000000000003, 364.8]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98046.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98048.jpg,1,"[121.60000000000001, 177.60000000000002, 390.40000000000003, 333.6]",train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98049.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98054.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98056.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98057.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98059.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98061.jpg,0,,train
C:\Users\colto\Documents\GitHub\lidar_project\data\external\ramachandran_2024\naip_chips\train\98062.jpg,0,,train
