line_id,kind,split,length_m,parent,clean,max_prob
road_1548_1,road,test,27.718129923517825,road_1548,True,0.985
road_1548_2,road,test,27.716784289363307,road_1548,True,0.981
road_1549_0,road,test,33.23165067197471,road_1549,True,0.968
road_1549_1,road,test,33.22607169406001,road_1549,True,0.993
road_1549_2,road,test,33.20998589736783,road_1549,True,0.997
road_1550_0,road,test,34.80435712808009,road_1550,True,0.937
road_1550_1,road,test,34.81001532742845,road_1550,True,0.927
road_1550_2,road,test,34.8091650883593,road_1550,True,0.984
road_1550_3,road,test,34.809977068556584,road_1550,True,0.918
road_1550_4,road,test,34.809286657993326,road_1550,True,0.884
road_1551_0,road,test,34.78282518927933,road_1551,True,0.975
road_1551_1,road,test,34.77005157133158,road_1551,True,0.946
road_1551_2,road,test,32.610394649513154,road_1551,True,0.859
road_1551_3,road,test,34.71570841352015,road_1551,True,0.876
road_1551_4,road,test,34.64288709887242,road_1551,True,0.985
road_1551_5,road,test,34.718282271423945,road_1551,True,0.985
road_1552_0,road,test,39.18547918300142,road_1552,False,0.968
road_1552_1,road,test,39.268907175594244,road_1552,False,0.979
road_1561_0,road,test,30.50564156784018,road_1561,True,0.976
road_1561_1,road,test,30.53933538228592,road_1561,True,0.964
road_1561_2,road,test,30.537920942187956,road_1561,True,0.981
road_1562_0,road,test,20.763533028474097,road_1562,True,0.802
road_1562_1,road,test,20.73275884293076,road_1562,True,0.778
road_1563_0,road,test,36.36026487890844,road_1563,True,0.824
road_1563_1,road,test,36.354432331134056,road_1563,True,0.973
road_1563_2,road,test,36.35413024333274,road_1563,True,0.931
road_1563_3,road,test,36.271766661313286,road_1563,True,0.806
road_1563_4,road,test,36.210338000957925,road_1563,True,0.797
road_1563_5,road,test,36.356754341149106,road_1563,True,0.485
road_1563_6,road,test,36.3487091219017,road_1563,True,0.548
road_1564_0,road,test,30.42059133922846,road_1564,True,0.969
road_1564_1,road,test,30.56643137045822,road_1564,True,0.982
road_1564_2,road,test,30.544117034120873,road_1564,True,0.986
road_1564_3,road,test,30.539347209524593,road_1564,True,0.968
road_1565_0,road,test,35.546633936175866,road_1565,True,0.985
road_1565_1,road,test,35.546859463347516,road_1565,True,0.987
road_1565_2,road,test,35.54583258659769,road_1565,True,0.989
road_1565_3,road,test,35.406738611888215,road_1565,True,0.934
road_1566_0,road,test,21.04206065375218,road_1566,True,0.62
road_1566_1,road,test,21.120711588599157,road_1566,True,0.886
road_1567_0,road,test,38.668859013729836,road_1567,False,0.988
road_1567_1,road,test,38.65442543484549,road_1567,False,0.987
road_1580_0,road,test,36.231495230759705,road_1580,False,0.918
road_1580_1,road,test,36.59701617145445,road_1580,False,0.957
road_1580_2,road,test,36.57653149586383,road_1580,False,0.948
road_1584_0,road,test,34.658607395077375,road_1584,False,0.973
road_1584_1,road,test,34.59515500079277,road_1584,False,0.964
road_1584_2,road,test,34.65169808879943,road_1584,False,0.987
road_1584_3,road,test,34.66137205607361,road_1584,False,0.994
road_1584_4,road,test,33.188342262632304,road_1584,False,0.986
road_1585_0,road,test,25.106335905877028,road_1585,True,0.981
road_1585_1,road,test,25.05365792525047,road_1585,True,0.98
road_1586_0,road,test,26.79633661353327,road_1586,True,0.956
road_1586_1,road,test,27.092724301069847,road_1586,True,0.97
road_1586_2,road,test,26.39126161441089,road_1586,True,0.985
road_1587_0,road,test,33.807775483408044,road_1587,True,0.99
road_1587_1,road,test,33.802843354717425,road_1587,True,0.989
road_1587_2,road,test,33.799434048727505,road_1587,True,0.989
road_1587_3,road,test,31.507757968126,road_1587,True,0.98
road_1587_4,road,test,33.813063587945244,road_1587,True,0.942
road_1587_5,road,test,33.80362162102067,road_1587,True,0.958
road_1588_0,road,test,31.112882458180934,road_1588,True,0.982
road_1588_1,road,test,31.114916702321466,road_1588,True,0.987
road_1588_2,road,test,31.087830535629294,road_1588,True,0.981
road_1588_3,road,test,30.069883727386387,road_1588,True,0.936
road_1589_0,road,test,34.01872161379011,road_1589,True,0.845
road_1589_1,road,test,34.15763976089557,road_1589,True,0.799
road_1590_0,road,test,36.21601559686784,road_1590,True,0.974
road_1590_1,road,test,36.17168780165376,road_1590,True,0.957
road_1590_2,road,test,35.25044021727223,road_1590,True,0.971
road_1591_0,road,test,36.32329419846625,road_1591,True,0.957
road_1591_1,road,test,36.39595612063132,road_1591,True,0.913
road_1592_0,road,test,34.877074574263084,road_1592,True,0.993
road_1592_1,road,test,34.87198119149377,road_1592,True,0.996
road_1592_2,road,test,34.86226621844873,road_1592,True,0.986
road_1592_3,road,test,34.835839716673114,road_1592,True,0.987
road_1592_4,road,test,34.87769799353655,road_1592,True,0.991
road_1593_0,road,test,34.6348227562903,road_1593,True,0.856
road_1593_1,road,test,34.78791240652117,road_1593,True,0.928
road_1593_2,road,test,34.76100129702164,road_1593,True,0.963
road_1593_3,road,test,34.78882080833424,road_1593,True,0.929
road_1594_0,road,test,32.12004711118863,road_1594,True,0.891
road_1594_1,road,test,32.12696854476704,road_1594,True,0.895
road_1595_0,road,test,39.78261952681148,road_1595,True,0.898
road_1595_1,road,test,39.73224358382975,road_1595,True,0.929
road_1596_0,road,test,36.822817062550584,road_1596,False,0.993
road_1596_1,road,test,36.80709049630492,road_1596,False,0.988
road_1596_9,road,test,36.321477467386224,road_1596,False,0.982
road_1596_10,road,test,36.79586299340755,road_1596,False,0.989
road_1596_11,road,test,36.77009900201029,road_1596,False,0.967
road_1597_0,road,test,34.800485095514,road_1597,True,0.988
road_1597_1,road,test,34.794521156852404,road_1597,True,0.99
road_1597_2,road,test,34.773496240932616,road_1597,True,0.983
road_1597_3,road,test,34.79752529378581,road_1597,True,0.98
road_1597_4,road,test,34.76376990772498,road_1597,True,0.983
road_1598_0,road,test,39.719237488413015,road_1598,True,0.985
road_1598_1,road,test,39.47377312712504,road_1598,True,0.99
road_1598_2,road,test,39.718260364919985,road_1598,True,0.96
road_1602_0,road,test,37.79095976091716,road_1602,False,0.982
road_1605_3,road,test,38.66564214799241,road_1605,False,0.939
road_1605_4,road,test,38.17957263265728,road_1605,False,0.97
road_1614_0,road,test,37.65477058317306,road_1614,True,0.992
road_1614_1,road,test,37.66639066430885,road_1614,True,0.979
road_1614_2,road,test,37.52721655412636,road_1614,True,0.976
road_1614_3,road,test,37.39079607050284,road_1614,True,0.985
road_1614_4,road,test,37.70073196896382,road_1614,True,0.996
road_1614_5,road,test,37.71564409674885,road_1614,True,0.993
road_1614_6,road,test,37.676897265152306,road_1614,True,0.991
road_1614_7,road,test,37.66050163318216,road_1614,True,0.986
road_1619_1,road,test,35.259645451234746,road_1619,False,0.98
road_1619_2,road,test,35.15296085965943,road_1619,False,0.956
road_1619_3,road,test,35.37583956173144,road_1619,False,0.903
road_1620_0,road,test,36.32435015489342,road_1620,True,0.991
road_1620_1,road,test,36.336509507077366,road_1620,True,0.947
road_1620_2,road,test,36.32841452672955,road_1620,True,0.93
road_1620_3,road,test,36.22759638042291,road_1620,True,0.918
road_1620_4,road,test,36.3213251447681,road_1620,True,0.981
road_1620_5,road,test,36.321811395050105,road_1620,True,0.957
road_1620_6,road,test,36.32217698815606,road_1620,True,0.978
road_1621_0,road,test,30.65684997328451,road_1621,True,0.994
road_1622_0,road,test,39.81054835396335,road_1622,True,0.993
road_1622_1,road,test,39.70708554169846,road_1622,True,0.943
road_1622_2,road,test,39.804303031228294,road_1622,True,0.867
road_1623_0,road,test,25.789485622231396,road_1623,True,0.866
road_1623_1,road,test,25.772521832815237,road_1623,True,0.914
road_1624_2,road,test,35.280290786137904,road_1624,False,0.999
road_1624_3,road,test,35.285838351101496,road_1624,False,0.994
road_1636_6,road,test,36.55528561694946,road_1636,False,0.928
road_1637_0,road,test,38.2283763861021,road_1637,True,0.997
road_1637_1,road,test,38.232969517137036,road_1637,True,0.998
road_1637_2,road,test,38.25247625799164,road_1637,True,0.998
road_1638_0,road,test,37.49820582323552,road_1638,True,0.99
road_1638_1,road,test,37.73235718972009,road_1638,True,0.996
road_1638_2,road,test,37.73345337647871,road_1638,True,0.999
road_1638_3,road,test,37.73524243414705,road_1638,True,0.998
road_1638_4,road,test,37.663794628559906,road_1638,True,0.991
road_1638_5,road,test,37.73893168339999,road_1638,True,0.89
road_1639_0,road,test,36.51587186883743,road_1639,True,0.998
road_1639_1,road,test,36.528622600550634,road_1639,True,0.998
road_1639_2,road,test,36.52202422515552,road_1639,True,0.998
road_1639_3,road,test,36.47188924293179,road_1639,True,0.997
road_1640_0,road,test,28.848644403811107,road_1640,True,0.35
road_1640_1,road,test,28.73029483879998,road_1640,True,0.575
road_1640_2,road,test,27.88368939221158,road_1640,True,0.834
road_1662_0,road,val,33.81477198902378,road_1662,False,0.97
road_1662_1,road,val,33.816038423181254,road_1662,False,0.987
road_1671_5,road,val,37.888224639874565,road_1671,True,0.978
road_1671_6,road,val,37.50129822688538,road_1671,True,0.957
road_1671_7,road,val,37.89280472093219,road_1671,True,0.964
road_1671_8,road,val,36.78154578307105,road_1671,True,0.954
road_1671_9,road,val,37.88102722773702,road_1671,True,0.937
road_1673_0,road,val,37.13127467250682,road_1673,False,0.926
road_1673_1,road,val,37.133261650152946,road_1673,False,0.91
road_1673_2,road,val,37.12946890936394,road_1673,False,0.979
road_1673_3,road,val,37.14241185494123,road_1673,False,0.991
road_1673_4,road,val,37.04636185988283,road_1673,False,0.947
road_1673_5,road,val,37.08763061855804,road_1673,False,0.768
road_1673_6,road,val,37.135809379160364,road_1673,False,0.892
road_1673_7,road,val,37.151004712188936,road_1673,False,0.992
road_1673_8,road,val,37.12646854110124,road_1673,False,0.994
road_1673_9,road,val,37.14862724018295,road_1673,False,0.942
road_1673_10,road,val,37.14104205130867,road_1673,False,0.996
road_1673_11,road,val,37.15152227279857,road_1673,False,0.998
road_1673_12,road,val,37.143751733388925,road_1673,False,0.998
road_1675_0,road,val,38.35727931842631,road_1675,True,0.966
road_1675_1,road,val,38.338794199712325,road_1675,True,0.974
road_1675_2,road,val,38.41135404688529,road_1675,True,0.97
road_1675_3,road,val,38.123719406991164,road_1675,True,0.986
road_1675_4,road,val,38.252869591855045,road_1675,True,0.97
road_1675_5,road,val,38.36017969171219,road_1675,True,0.926
road_1675_6,road,val,38.38808380644822,road_1675,True,0.913
road_1675_7,road,val,37.15071130144398,road_1675,True,0.878
road_1675_8,road,val,38.38807283719481,road_1675,True,0.965
road_1677_4,road,val,34.743902216153316,road_1677,True,0.96
road_1678_1,road,val,32.4429230005836,road_1678,True,0.932
road_1678_2,road,val,32.44300630470537,road_1678,True,0.967
road_1679_0,road,val,31.018317345493934,road_1679,True,0.38
road_1679_1,road,val,31.008447101997625,road_1679,True,0.903
road_1680_3,road,val,38.23516481385157,road_1680,True,0.978
road_1680_4,road,val,38.17272700037847,road_1680,True,0.967
road_1680_5,road,val,38.226926230688285,road_1680,True,0.981
road_1680_6,road,val,38.23692292137136,road_1680,True,0.822
road_1703_0,road,test,36.45714888275201,road_1703,True,0.004
road_1703_1,road,test,36.62138365831161,road_1703,True,0.509
road_1703_2,road,test,36.68232816331036,road_1703,True,0.44
road_1703_3,road,test,36.580433656402626,road_1703,True,0.1
road_1703_4,road,test,36.512365709611785,road_1703,True,0.419
road_1703_5,road,test,36.60948642689066,road_1703,True,0.77
road_1703_6,road,test,36.45066019018508,road_1703,True,0.97
road_1704_0,road,test,33.32150035976795,road_1704,True,0.989
road_1704_1,road,test,32.77031997216088,road_1704,True,0.679
road_1704_2,road,test,33.355426988567196,road_1704,True,0.997
road_1704_3,road,test,33.20538395240257,road_1704,True,0.781
road_1709_0,road,test,39.04803562987632,road_1709,True,0.989
road_1709_1,road,test,39.37709030603614,road_1709,True,0.959
road_1709_2,road,test,39.39294691884622,road_1709,True,0.962
road_1709_3,road,test,39.51893084213191,road_1709,True,0.967
road_1709_4,road,test,39.61057587347394,road_1709,True,0.967
road_1710_0,road,test,26.878543031364757,road_1710,True,0.97
road_1710_1,road,test,21.780406757224007,road_1710,True,0.964
road_1711_0,road,test,26.19253757250425,road_1711,True,0.985
road_1711_1,road,test,27.48716658003926,road_1711,True,0.987
road_1711_2,road,test,27.54863762184152,road_1711,True,0.986
road_1713_0,road,test,37.24727332771852,road_1713,False,0.979
road_1713_1,road,test,37.247567409211534,road_1713,False,0.963
road_1714_0,road,test,34.12659994974144,road_1714,False,0.975
road_1717_1,road,test,31.314022190238227,road_1717,False,0.884
road_1717_2,road,test,31.275679325238897,road_1717,False,0.807
road_1718_0,road,test,37.38130283505133,road_1718,True,0.953
road_1718_1,road,test,37.68507894681531,road_1718,True,0.914
road_1721_0,road,test,29.46894217123162,road_1721,True,0.916
road_1721_1,road,test,30.774843104554307,road_1721,True,0.223
road_1721_2,road,test,30.781603795601423,road_1721,True,0.85
road_1721_3,road,test,30.728961474019723,road_1721,True,0.969
road_1722_0,road,test,27.86431546272882,road_1722,True,0.902
road_1722_1,road,test,27.775402084524572,road_1722,True,0.918
road_1722_2,road,test,27.98212314887317,road_1722,True,0.932
road_1723_0,road,test,24.963004408490285,road_1723,True,0.848
road_1723_1,road,test,24.713177765701573,road_1723,True,0.935
road_1726_0,road,test,39.237890111659446,road_1726,True,0.952
road_1726_1,road,test,39.45859719871038,road_1726,True,0.969
road_1726_2,road,test,39.485323786096764,road_1726,True,0.974
road_1726_3,road,test,38.3944032244824,road_1726,True,0.962
road_1727_0,road,val,34.323879344180625,road_1727,True,0.89
road_1727_1,road,val,34.381629097231965,road_1727,True,0.956
road_1728_0,road,val,13.76066579110354,road_1728,True,0.854
road_1731_2,road,val,39.82280284318981,road_1731,False,0.972
road_1731_3,road,val,39.788488953128315,road_1731,False,0.971
road_1731_4,road,val,39.816025695094034,road_1731,False,0.951
road_1740_0,road,val,35.84134320831885,road_1740,True,0.27
road_1740_1,road,val,36.025942224114154,road_1740,True,0.941
road_1756_0,road,test,30.200832705489038,road_1756,True,0.919
road_1756_1,road,test,30.453708006472493,road_1756,True,0.959
road_1757_0,road,test,20.69513895962738,road_1757,True,0.857
road_1757_1,road,test,21.530573938908056,road_1757,True,0.947
road_1758_0,road,test,33.002830468917004,road_1758,False,0.982
road_1759_0,road,test,39.70901706062619,road_1759,True,0.916
road_1759_1,road,test,39.70164595991182,road_1759,True,0.928
road_1759_2,road,test,39.77045610045313,road_1759,True,0.965
road_1759_3,road,test,39.403177598245904,road_1759,True,0.936
road_1760_0,road,val,37.05473662690957,road_1760,True,0.04
road_1760_1,road,val,36.98475430246794,road_1760,True,0.032
road_1760_2,road,val,37.00173355645116,road_1760,True,0.498
road_1760_3,road,val,37.04237041667476,road_1760,True,0.862
road_1760_4,road,val,37.07003461027567,road_1760,True,0.963
road_1762_0,road,val,32.90608006107254,road_1762,True,0.985
road_1762_1,road,val,33.838278396373276,road_1762,True,0.983
road_1786_1,road,test,39.63135683549996,road_1786,False,0.994
road_1788_0,road,test,31.536027539281918,road_1788,True,0.957
road_1788_1,road,test,31.591622273419894,road_1788,True,0.957
road_1789_2,road,test,38.951117946510294,road_1789,False,0.952
road_1796_0,road,test,34.18928908602432,road_1796,True,0.807
road_1796_1,road,test,34.728491668133756,road_1796,True,0.956
road_1797_0,road,test,33.892242062041916,road_1797,False,0.97
road_1797_1,road,test,33.81163204244307,road_1797,False,0.835
road_1797_2,road,test,34.00328662534349,road_1797,False,0.951
road_1797_3,road,test,33.97302323341603,road_1797,False,0.973
road_1800_0,road,test,36.18443468523458,road_1800,True,0.863
road_1800_1,road,test,36.85048335151517,road_1800,True,0.985
road_1800_2,road,test,36.86512781464743,road_1800,True,0.878
road_1802_0,road,test,35.0869236167994,road_1802,True,0.948
