old_path,new_path,phase,reason
data/derivatives/tiles/data_3x3/westernpa_d20/613603/rrim_simple_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/rrim_simple_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/rrim_simple_613603_1m_preview.png,data/03_derived/westernpa_d20/613603/1m/rrim_simple_613603_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/slope_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/slope_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/stream_seed_t4000_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/stream_seed_t4000_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tile_overview_613603_1m.png,data/03_derived/westernpa_d20/613603/1m/tile_overview_613603_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tpi_05_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/tpi_05_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tpi_15_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/tpi_15_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tpi_25_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/tpi_25_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tpi_grad_dir_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/tpi_grad_dir_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/tpi_grad_mag_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/tpi_grad_mag_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/water_banks_synth_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/water_banks_synth_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/water_count_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/water_count_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/water_polygons_banks_synth_613603_1m.gpkg,data/03_derived/westernpa_d20/613603/1m/water_polygons_banks_synth_613603_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613603/water_seed_synth_613603_1m.tif,data/03_derived/westernpa_d20/613603/1m/water_seed_synth_613603_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/chm_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/chm_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/chm_613608_1m.tif.aux.xml,data/03_derived/westernpa_d20/613608/1m/chm_613608_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/contours_2m_613608_1m.gpkg,data/03_derived/westernpa_d20/613608/1m/contours_2m_613608_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/dem_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/dem_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/drainage_prob_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/drainage_prob_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/dsm_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/dsm_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/features_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/features_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/ground_density_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/ground_density_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/hillshade_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/hillshade_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/intensity_ground_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/intensity_ground_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/local_relief_10_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/local_relief_10_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/lrm_11_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/lrm_11_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/lrm_25_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/lrm_25_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/lrm_3_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/lrm_3_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/lrm_5_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/lrm_5_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/openness_neg_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/openness_neg_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/openness_pos_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/openness_pos_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/road_argmax_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/road_argmax_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/road_overlay_613608_1m.png,data/03_derived/westernpa_d20/613608/1m/road_overlay_613608_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/road_prob_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/road_prob_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/roughness_5_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/roughness_5_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/rrim_openness_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/rrim_openness_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/rrim_openness_613608_1m_preview.png,data/03_derived/westernpa_d20/613608/1m/rrim_openness_613608_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/rrim_simple_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/rrim_simple_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/rrim_simple_613608_1m_preview.png,data/03_derived/westernpa_d20/613608/1m/rrim_simple_613608_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/slope_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/slope_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/stream_seed_t4000_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/stream_seed_t4000_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tile_overview_613608_1m.png,data/03_derived/westernpa_d20/613608/1m/tile_overview_613608_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tpi_05_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/tpi_05_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tpi_15_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/tpi_15_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tpi_25_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/tpi_25_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tpi_grad_dir_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/tpi_grad_dir_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/613608/tpi_grad_mag_613608_1m.tif,data/03_derived/westernpa_d20/613608/1m/tpi_grad_mag_613608_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/chm_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/chm_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/chm_618591_1m.tif.aux.xml,data/03_derived/westernpa_d20/618591/1m/chm_618591_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/contours_2m_618591_1m.gpkg,data/03_derived/westernpa_d20/618591/1m/contours_2m_618591_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/dem_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/dem_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/drainage_prob_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/drainage_prob_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/dsm_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/dsm_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/features_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/features_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/ground_density_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/ground_density_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/hillshade_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/hillshade_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/intensity_ground_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/intensity_ground_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/local_relief_10_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/local_relief_10_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/lrm_11_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/lrm_11_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/lrm_25_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/lrm_25_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/lrm_25_618591_1m.tif.aux.xml,data/03_derived/westernpa_d20/618591/1m/lrm_25_618591_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/lrm_3_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/lrm_3_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/lrm_5_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/lrm_5_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/openness_neg_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/openness_neg_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/openness_pos_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/openness_pos_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/road_argmax_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/road_argmax_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/road_overlay_618591_1m.png,data/03_derived/westernpa_d20/618591/1m/road_overlay_618591_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/road_prob_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/road_prob_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/roughness_5_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/roughness_5_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/rrim_openness_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/rrim_openness_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/rrim_openness_618591_1m_preview.png,data/03_derived/westernpa_d20/618591/1m/rrim_openness_618591_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/rrim_simple_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/rrim_simple_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/rrim_simple_618591_1m_preview.png,data/03_derived/westernpa_d20/618591/1m/rrim_simple_618591_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/slope_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/slope_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/stream_seed_t4000_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/stream_seed_t4000_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tile_overview_618591_1m.png,data/03_derived/westernpa_d20/618591/1m/tile_overview_618591_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tpi_05_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/tpi_05_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tpi_15_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/tpi_15_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tpi_25_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/tpi_25_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tpi_grad_dir_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/tpi_grad_dir_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618591/tpi_grad_mag_618591_1m.tif,data/03_derived/westernpa_d20/618591/1m/tpi_grad_mag_618591_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/chm_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/chm_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/chm_618594_1m.tif.aux.xml,data/03_derived/westernpa_d20/618594/1m/chm_618594_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/contours_2m_618594_1m.gpkg,data/03_derived/westernpa_d20/618594/1m/contours_2m_618594_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/dem_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/dem_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/dem_618594_1m.tif.aux.xml,data/03_derived/westernpa_d20/618594/1m/dem_618594_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/drainage_prob_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/drainage_prob_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/drainage_prob_618594_1m.tif.aux.xml,data/03_derived/westernpa_d20/618594/1m/drainage_prob_618594_1m.tif.aux.xml,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/dsm_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/dsm_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/features_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/features_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/ground_density_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/ground_density_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az000_alt25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az000_alt25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az090_alt25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az090_alt25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az135_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az135_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az180_alt25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az180_alt25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az270_alt25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az270_alt25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az315_alt25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az315_alt25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/hillshade_az315_alt70_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/hillshade_az315_alt70_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/intensity_ground_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/intensity_ground_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/local_relief_10_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/local_relief_10_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/lrm_11_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/lrm_11_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/lrm_25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/lrm_25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/lrm_3_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/lrm_3_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/lrm_5_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/lrm_5_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/openness_neg_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/openness_neg_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/openness_pos_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/openness_pos_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/road_argmax_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/road_argmax_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/road_overlay_618594_1m.png,data/03_derived/westernpa_d20/618594/1m/road_overlay_618594_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/road_prob_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/road_prob_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/roughness_5_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/roughness_5_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/rrim_openness_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/rrim_openness_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/rrim_openness_618594_1m_preview.png,data/03_derived/westernpa_d20/618594/1m/rrim_openness_618594_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/rrim_simple_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/rrim_simple_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/rrim_simple_618594_1m_preview.png,data/03_derived/westernpa_d20/618594/1m/rrim_simple_618594_1m_preview.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/slope_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/slope_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/stream_seed_t4000_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/stream_seed_t4000_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tile_overview_618594_1m.png,data/03_derived/westernpa_d20/618594/1m/tile_overview_618594_1m.png,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tpi_05_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/tpi_05_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tpi_15_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/tpi_15_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tpi_25_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/tpi_25_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tpi_grad_dir_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/tpi_grad_dir_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/tpi_grad_mag_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/tpi_grad_mag_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/water_banks_synth_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/water_banks_synth_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/water_count_618594_1m.tif,data/03_derived/westernpa_d20/618594/1m/water_count_618594_1m.tif,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
data/derivatives/tiles/data_3x3/westernpa_d20/618594/water_polygons_banks_synth_618594_1m.gpkg,data/03_derived/westernpa_d20/618594/1m/water_polygons_banks_synth_618594_1m.gpkg,phase4d,"per-block stack; project and block keep their names, resolution becomes a level"
