line_id,kind,label,block_id,split,x,y
road_1120,road,1,120.0,train,619553.528076129,4597038.089801245
road_1120,road,1,120.0,train,619556.7458217215,4597040.090685272
road_1120,road,1,120.0,train,619558.3786734621,4597043.7422322305
road_1120,road,1,120.0,train,619560.0115252027,4597047.393779189
road_1120,road,1,120.0,train,619560.6046322341,4597051.248539349
road_1120,road,1,120.0,train,619560.4667748342,4597055.246163061
road_1120,road,1,120.0,train,619560.3289174343,4597059.243786772
road_1120,road,1,120.0,train,619559.706522937,4597063.190166446
road_1120,road,1,120.0,train,619558.9868398857,4597067.122397588
road_1120,road,1,120.0,train,619557.2918950411,4597070.745540143
road_1120,road,1,120.0,train,619555.5969501965,4597074.368682698
road_1120,road,1,120.0,train,619553.902005352,4597077.991825253
road_1121,road,1,120.0,train,619625.4262057279,4596956.027053566
road_1121,road,1,120.0,train,619628.0265932919,4596952.987648276
road_1121,road,1,120.0,train,619630.6269808558,4596949.948242986
road_1121,road,1,120.0,train,619633.2273684199,4596946.908837696
road_1121,road,1,120.0,train,619635.8277559838,4596943.869432406
road_1121,road,1,120.0,train,619637.5064319789,4596940.268271409
road_1121,road,1,120.0,train,619639.0160636477,4596936.564082939
road_1121,road,1,120.0,train,619640.5256953164,4596932.859894468
road_1121,road,1,120.0,train,619642.0353269852,4596929.155705998
road_1121,road,1,120.0,train,619643.3930786,4596925.39494365
road_1121,road,1,120.0,train,619644.6746413616,4596921.605801677
road_1121,road,1,120.0,train,619645.9562041231,4596917.816659705
road_1121,road,1,120.0,train,619647.079267309,4596913.981684364
road_1121,road,1,120.0,train,619648.0178028392,4596910.0933491085
road_1121,road,1,120.0,train,619648.9563383694,4596906.2050138535
road_1122,road,1,120.0,train,619649.5805401502,4596903.618957479
road_1122,road,1,120.0,train,619648.8455947577,4596899.687055233
road_1122,road,1,120.0,train,619648.1106493652,4596895.755152987
road_1122,road,1,120.0,train,619647.3757039728,4596891.823250742
road_1122,road,1,120.0,train,619646.6407585803,4596887.891348495
road_1122,road,1,120.0,train,619645.9058131878,4596883.9594462495
road_1122,road,1,120.0,train,619644.6760682856,4596880.173548356
road_1122,road,1,120.0,train,619643.1587053388,4596876.472520162
road_1122,road,1,120.0,train,619641.6413423921,4596872.771491969
road_1122,road,1,120.0,train,619640.1239794453,4596869.070463776
road_1122,road,1,120.0,train,619638.7496524593,4596865.327414491
road_1122,road,1,120.0,train,619638.0241013383,4596861.393767891
road_1122,road,1,120.0,train,619637.2985502174,4596857.460121292
road_1122,road,1,120.0,train,619636.624643378,4596853.5176991075
road_1122,road,1,120.0,train,619636.0101487305,4596849.565181388
road_1122,road,1,120.0,train,619635.3956540829,4596845.612663668
road_1122,road,1,120.0,train,619634.7811594354,4596841.660145948
road_1122,road,1,120.0,train,619634.3571660392,4596837.688410475
road_1122,road,1,120.0,train,619634.1698539413,4596833.692798609
road_1122,road,1,120.0,train,619633.9825418434,4596829.697186744
road_1122,road,1,120.0,train,619633.7952297456,4596825.701574879
road_1122,road,1,120.0,train,619633.6079176478,4596821.705963014
road_1122,road,1,120.0,train,619633.3608883744,4596817.713692087
road_1122,road,1,120.0,train,619633.1013493631,4596813.72212103
road_1122,road,1,120.0,train,619632.8418103518,4596809.7305499725
road_1122,road,1,120.0,train,619631.880772774,4596805.861093541
road_1122,road,1,120.0,train,619630.7762376512,4596802.016616702
road_1122,road,1,120.0,train,619629.6717025285,4596798.1721398635
road_1122,road,1,120.0,train,619628.5671674057,4596794.327663025
road_1122,road,1,120.0,train,619627.180686999,4596790.588458126
road_1122,road,1,120.0,train,619625.4953166978,4596786.9608518975
road_1122,road,1,120.0,train,619624.0614152643,4596783.254894678
road_1122,road,1,120.0,train,619623.3880149282,4596779.311985601
road_1122,road,1,120.0,train,619622.7146145921,4596775.369076524
road_1122,road,1,120.0,train,619622.311675527,4596771.407256867
road_1122,road,1,120.0,train,619622.4298317907,4596767.40900236
road_1122,road,1,120.0,train,619622.5479880545,4596763.410747854
road_1122,road,1,120.0,train,619622.6661443182,4596759.412493347
road_1122,road,1,120.0,train,619622.3778508111,4596755.438246321
road_1122,road,1,120.0,train,619621.7898341446,4596751.48170283
road_1122,road,1,108.0,train,619621.2018174782,4596747.5251593385
road_1122,road,1,108.0,train,619620.6138008117,4596743.568615846
road_1122,road,1,108.0,train,619620.4096283034,4596739.582070985
road_1122,road,1,108.0,train,619620.3757704293,4596735.582214282
road_1122,road,1,108.0,train,619621.0460550246,4596731.660708925
road_1122,road,1,108.0,train,619621.9583424081,4596727.766131704
road_1122,road,1,108.0,train,619622.8706297915,4596723.871554483
road_1122,road,1,108.0,train,619624.1472506818,4596720.131806845
road_1122,road,1,108.0,train,619626.3178475578,4596716.77196917
road_1122,road,1,108.0,train,619628.4884444339,4596713.412131495
road_1122,road,1,108.0,train,619631.0853444083,4596710.401497695
road_1122,road,1,108.0,train,619633.9520474551,4596707.611871619
road_1122,road,1,108.0,train,619636.818750502,4596704.822245543
road_1122,road,1,108.0,train,619639.7855095128,4596702.140448589
road_1122,road,1,108.0,train,619642.7814278952,4596699.490076343
road_1122,road,1,108.0,train,619644.7207168451,4596696.115729088
road_1122,road,1,108.0,train,619646.110671792,4596692.36499246
road_1122,road,1,108.0,train,619647.5006267389,4596688.614255833
road_1122,road,1,108.0,train,619648.7858450707,4596684.828548357
road_1122,road,1,108.0,train,619649.9281865746,4596680.995135271
road_1122,road,1,108.0,train,619651.0705280786,4596677.161722185
road_1122,road,1,108.0,train,619652.2128695825,4596673.328309099
road_1122,road,1,108.0,train,619654.2208917291,4596669.870905058
road_1122,road,1,108.0,train,619657.5311447682,4596670.449352582
road_1122,road,1,108.0,train,619661.0108594275,4596672.305329458
road_1122,road,1,108.0,train,619663.4954566103,4596675.440098483
road_1122,road,1,108.0,train,619665.980053793,4596678.574867507
road_1122,road,1,108.0,train,619668.2353329713,4596681.859449713
road_1122,road,1,108.0,train,619670.1078520678,4596685.394088624
road_1122,road,1,108.0,train,619671.9062516676,4596688.961802572
road_1122,road,1,108.0,train,619673.2863734365,4596692.716168551
road_1122,road,1,108.0,train,619674.6664952053,4596696.47053453
road_1122,road,1,108.0,train,619675.628356884,4596700.343413517
road_1122,road,1,108.0,train,619676.4228354554,4596704.263720112
road_1122,road,1,108.0,train,619677.2173140268,4596708.184026707
road_1122,road,1,108.0,train,619676.3030062207,4596712.073765937
road_1122,road,1,108.0,train,619675.3688251959,4596715.96314967
road_1122,road,1,108.0,train,619674.4346441712,4596719.852533401
road_1122,road,1,108.0,train,619673.5995464172,4596723.7623967845
road_1122,road,1,108.0,train,619672.915248419,4596727.703429168
road_1122,road,1,108.0,train,619672.2309504207,4596731.644461553
road_1122,road,1,108.0,train,619671.5466524225,4596735.585493936
road_1122,road,1,108.0,train,619670.8623544243,4596739.52652632
road_1122,road,1,108.0,train,619670.178056426,4596743.467558703
road_1123,road,1,108.0,train,619557.0942803813,4596664.937046714
road_1123,road,1,108.0,train,619553.6115278209,4596666.904388729
road_1123,road,1,108.0,train,619550.1287752605,4596668.871730744
road_1123,road,1,108.0,train,619546.6460227001,4596670.839072758
road_1123,road,1,108.0,train,619543.4271390483,4596673.054381036
road_1123,road,1,108.0,train,619541.6798001927,4596676.652548198
road_1123,road,1,108.0,train,619539.932461337,4596680.25071536
road_1123,road,1,108.0,train,619538.2744698849,4596683.88343683
road_1123,road,1,108.0,train,619537.1461109025,4596687.720988915
road_1123,road,1,108.0,train,619536.0177519202,4596691.558541
road_1123,road,1,108.0,train,619534.8893929378,4596695.396093085
road_1123,road,1,108.0,train,619533.8031251011,4596699.245725191
road_1123,road,1,108.0,train,619532.72464598,4596703.097592632
road_1123,road,1,108.0,train,619531.646166859,4596706.949460073
road_1123,road,1,108.0,train,619529.1281875325,4596710.0385123845
road_1123,road,1,108.0,train,619526.5093639623,4596713.0361313615
road_1123,road,1,108.0,train,619522.6588904886,4596714.119576804
road_1123,road,1,108.0,train,619518.8084170149,4596715.203022248
road_1123,road,1,108.0,train,619515.0506490088,4596716.573572146
road_1123,road,1,108.0,train,619511.2936678692,4596717.946558933
road_1123,road,1,108.0,train,619509.6070955755,4596715.908198136
road_1123,road,1,108.0,train,619509.0907676757,4596711.941662431
road_1123,road,1,108.0,train,619508.5744397758,4596707.975126726
road_1123,road,1,108.0,train,619508.1268148747,4596704.00062031
road_1123,road,1,108.0,train,619507.7212810555,4596700.0212306185
road_1123,road,1,108.0,train,619507.3157472364,4596696.041840927
road_1123,road,1,108.0,train,619506.9102134173,4596692.062451234
road_1123,road,1,108.0,train,619506.33674556,4596688.104205283
road_1123,road,1,108.0,train,619505.7432091874,4596684.14848606
road_1123,road,1,108.0,train,619505.1496728146,4596680.192766837
road_1123,road,1,108.0,train,619504.6433933049,4596676.226836333
road_1123,road,1,108.0,train,619504.3075601682,4596672.240959252
road_1123,road,1,108.0,train,619503.9717270316,4596668.255082171
road_1123,road,1,108.0,train,619503.6358938949,4596664.269205091
road_1123,road,1,108.0,train,619503.3000607584,4596660.283328009
road_1124,road,1,108.0,train,619509.9369703792,4596718.442363319
road_1124,road,1,108.0,train,619509.5554559433,4596722.424127594
road_1124,road,1,108.0,train,619509.1739415075,4596726.405891867
road_1124,road,1,108.0,train,619509.0733083688,4596730.395684633
road_1124,road,1,108.0,train,619509.2267624587,4596734.39274003
road_1124,road,1,108.0,train,619509.3802165486,4596738.389795426
road_1124,road,1,108.0,train,619510.1560473817,4596742.305585943
road_1124,road,1,108.0,train,619511.0340463141,4596746.208036182
road_1124,road,1,120.0,train,619511.9064070313,4596750.111749517
road_1124,road,1,120.0,train,619512.7863268715,4596754.013684222
road_1124,road,1,120.0,train,619513.7338070518,4596757.899849595
road_1124,road,1,120.0,train,619514.3754648052,4596761.839017637
road_1124,road,1,120.0,train,619514.7910001551,4596765.817375385
road_1124,road,1,120.0,train,619515.4916248772,4596769.746745153
road_1124,road,1,120.0,train,619516.4279447766,4596773.635614532
road_1124,road,1,120.0,train,619517.5703432765,4596777.459933032
road_1124,road,1,120.0,train,619519.0199191879,4596781.188033042
road_1124,road,1,120.0,train,619520.4694950994,4596784.91613305
road_1124,road,1,120.0,train,619521.8199484069,4596788.681189696
road_1124,road,1,120.0,train,619523.207745678,4596792.4323418755
road_1124,road,1,120.0,train,619524.6544551844,4596796.161555144
road_1124,road,1,120.0,train,619525.770204048,4596799.997224915
road_1124,road,1,120.0,train,619526.7689170638,4596803.870540331
road_1124,road,1,120.0,train,619527.3807877067,4596807.815778143
road_1124,road,1,120.0,train,619527.1703847927,4596811.773280949
road_1124,road,1,120.0,train,619526.521943968,4596815.720371586
road_1125,road,1,,unused,619499.6481512622,4596455.668871984
road_1125,road,1,108.0,train,619501.967968789,4596452.4102761755
road_1125,road,1,108.0,train,619504.2877863159,4596449.151680367
road_1125,road,1,108.0,train,619506.8801109154,4596446.189670882
road_1125,road,1,108.0,train,619510.3230195809,4596444.153404711
road_1125,road,1,108.0,train,619513.7700965005,4596442.1275883205
road_1125,road,1,108.0,train,619517.6692832193,4596441.235207835
road_1125,road,1,108.0,train,619521.5929690866,4596441.386639438
road_1125,road,1,108.0,train,619525.5297289783,4596442.095103661
road_1125,road,1,108.0,train,619529.4403704389,4596442.911031432
road_1125,road,1,108.0,train,619533.2631462014,4596444.088480145
road_1125,road,1,108.0,train,619537.0859219639,4596445.265928857
road_1125,road,1,108.0,train,619540.9086977264,4596446.443377569
road_1125,road,1,108.0,train,619543.4008466598,4596448.322933618
road_1125,road,1,108.0,train,619542.2150921047,4596452.143141222
road_1125,road,1,108.0,train,619541.0293375497,4596455.963348825
road_1125,road,1,108.0,train,619539.1953001042,4596459.503762684
road_1125,road,1,108.0,train,619537.2289205104,4596462.987058722
road_1125,road,1,108.0,train,619535.2625409166,4596466.470354761
road_1125,road,1,108.0,train,619533.2961613227,4596469.9536508
road_1125,road,1,108.0,train,619531.3297817288,4596473.436946838
road_1125,road,1,108.0,train,619529.2475879196,4596476.84970089
road_1125,road,1,108.0,train,619527.0546836302,4596480.195021618
road_1125,road,1,108.0,train,619524.861779341,4596483.540342347
road_1125,road,1,108.0,train,619522.7641477218,4596486.935039718
road_1125,road,1,108.0,train,619521.2950905283,4596490.655506216
road_1125,road,1,108.0,train,619519.8260333348,4596494.375972714
road_1125,road,1,108.0,train,619518.3569761413,4596498.096439212
road_1125,road,1,108.0,train,619516.8432343084,4596501.798790736
road_1125,road,1,108.0,train,619515.3068346216,4596505.491956858
road_1125,road,1,108.0,train,619513.7704349348,4596509.18512298
road_1125,road,1,108.0,train,619512.2340352479,4596512.878289102
road_1125,road,1,108.0,train,619510.6976355612,4596516.5714552235
road_1126,road,1,108.0,train,619540.3208797121,4596446.262321124
road_1126,road,1,108.0,train,619542.9997723182,4596443.291877654
road_1126,road,1,108.0,train,619545.6786649242,4596440.321434185
road_1126,road,1,108.0,train,619548.3575575302,4596437.350990715
road_1126,road,1,108.0,train,619551.4882555519,4596434.922373869
road_1126,road,1,108.0,train,619554.8917866368,4596432.820951457
road_1126,road,1,108.0,train,619558.2953177217,4596430.719529045
road_1126,road,1,108.0,train,619561.8505638754,4596428.918360851
road_1126,road,1,108.0,train,619565.5613429293,4596427.425002618
road_1126,road,1,108.0,train,619569.3138592121,4596426.052298311
road_1126,road,1,108.0,train,619573.1542176855,4596424.9335280955
road_1126,road,1,108.0,train,619577.0024226281,4596423.845218543
road_1126,road,1,108.0,train,619580.9053554168,4596422.9693671595
road_1126,road,1,108.0,train,619584.8082882056,4596422.093515775
road_1126,road,1,108.0,train,619588.6116261164,4596420.924391475
road_1126,road,1,108.0,train,619592.2407821539,4596419.242361018
road_1126,road,1,108.0,train,619595.7899327424,4596417.403709465
road_1126,road,1,108.0,train,619599.279875172,4596415.449150221
road_1126,road,1,108.0,train,619602.7698176015,4596413.494590977
road_1126,road,1,108.0,train,619606.0517055612,4596411.213011328
road_1126,road,1,108.0,train,619609.3009015908,4596408.880046441
road_1126,road,1,108.0,train,619612.2417553647,4596406.17956545
road_1126,road,1,108.0,train,619615.1038545542,4596403.38521611
road_1126,road,1,108.0,train,619617.9612089705,4596400.586017442
road_1126,road,1,108.0,train,619621.1225942739,4596398.283542846
road_1126,road,1,108.0,train,619624.9140491886,4596397.008839105
road_1126,road,1,108.0,train,619628.8662613438,4596396.770609133
road_1126,road,1,108.0,train,619632.8657112943,4596396.8369423365
road_1126,road,1,108.0,train,619636.7868485578,4596397.544918743
road_1126,road,1,108.0,train,619640.5928388886,4596398.739415944
road_1126,road,1,108.0,train,619644.3154152674,4596400.203118476
road_1126,road,1,108.0,train,619647.3941541716,4596402.707429856
road_1126,road,1,108.0,train,619650.3654897877,4596405.38533289
road_1126,road,1,108.0,train,619652.7878604586,4596408.566612454
road_1126,road,1,108.0,train,619655.1987712411,4596411.758400229
road_1126,road,1,108.0,train,619657.0159874172,4596415.3157898225
road_1126,road,1,108.0,train,619658.6595334082,4596418.957303049
road_1126,road,1,108.0,train,619660.0378188705,4596422.712343553
road_1126,road,1,108.0,train,619661.4161043328,4596426.467384057
road_1126,road,1,108.0,train,619662.1021835809,4596430.385392807
road_1126,road,1,108.0,train,619662.5439308217,4596434.360925398
road_1126,road,1,108.0,train,619662.9856780624,4596438.336457988
road_1126,road,1,108.0,train,619663.2078453219,4596442.32719439
road_1126,road,1,108.0,train,619663.3182219041,4596446.325671227
road_1126,road,1,108.0,train,619663.4285984862,4596450.324148063
road_1126,road,1,108.0,train,619663.3473213578,4596454.314698007
road_1126,road,1,108.0,train,619662.9071287002,4596458.29040303
road_1126,road,1,108.0,train,619662.4669360425,4596462.266108052
road_1126,road,1,108.0,train,619662.4201823157,4596466.259001555
road_1126,road,1,108.0,train,619662.5119800088,4596470.257948064
road_1127,road,1,108.0,train,619803.3278348885,4596376.8796805795
road_1127,road,1,108.0,train,619799.4595895446,4596377.897854415
road_1127,road,1,108.0,train,619795.5913442007,4596378.91602825
road_1127,road,1,108.0,train,619791.7230988567,4596379.934202086
road_1127,road,1,108.0,train,619787.9908044495,4596381.312665021
road_1127,road,1,108.0,train,619784.4141970807,4596383.1037205
road_1127,road,1,108.0,train,619780.8375897116,4596384.894775978
road_1127,road,1,108.0,train,619777.0765042098,4596386.205081309
road_1127,road,1,108.0,train,619773.2198683625,4596387.26638237
road_1127,road,1,108.0,train,619769.3632325154,4596388.327683431
road_1127,road,1,108.0,train,619765.4345043384,4596389.032146528
road_1127,road,1,108.0,train,619761.4683367125,4596389.551294255
road_1127,road,1,108.0,train,619757.4955936472,4596389.673150279
road_1127,road,1,108.0,train,619753.5144185183,4596389.285536305
road_1127,road,1,108.0,train,619749.5332433893,4596388.8979223315
road_1127,road,1,108.0,train,619745.5504319366,4596388.651391384
road_1127,road,1,108.0,train,619741.5613376448,4596388.946563759
road_1127,road,1,108.0,train,619737.5725166261,4596389.208640126
road_1127,road,1,108.0,train,619733.5888403653,4596388.847636732
road_1127,road,1,108.0,train,619729.6051641046,4596388.486633339
road_1127,road,1,108.0,train,619725.6415930901,4596387.97857811
road_1127,road,1,108.0,train,619721.7072143169,4596387.25700783
road_1127,road,1,108.0,train,619717.7728355437,4596386.53543755
road_1127,road,1,108.0,train,619713.8965129594,4596385.56715945
road_1127,road,1,108.0,train,619710.0532341729,4596384.458462841
road_1127,road,1,108.0,train,619706.2099553862,4596383.349766233
road_1127,road,1,108.0,train,619702.4119364802,4596382.099418862
road_1128,road,1,73.0,train,620078.6345224944,4595487.989132217
road_1128,road,1,73.0,train,620079.6124109676,4595484.110506928
road_1128,road,1,73.0,train,620080.5902994408,4595480.231881639
road_1128,road,1,73.0,train,620081.5681879139,4595476.353256349
road_1128,road,1,73.0,train,620081.9871405354,4595472.444234687
road_1128,road,1,73.0,train,620081.4356344873,4595468.482436979
road_1128,road,1,73.0,train,620080.8841284394,4595464.5206392715
road_1128,road,1,73.0,train,620080.3326223913,4595460.558841563
road_1128,road,1,73.0,train,620079.7811163433,4595456.597043855
road_1128,road,1,73.0,train,620079.061912597,4595452.6707321005
road_1128,road,1,73.0,train,620077.9613195919,4595448.825124862
road_1128,road,1,73.0,train,620076.8607265867,4595444.979517623
road_1128,road,1,73.0,train,620075.9415455456,4595441.091899717
road_1128,road,1,73.0,train,620075.2396560061,4595437.153962303
road_1128,road,1,73.0,train,620074.5377664666,4595433.21602489
road_1128,road,1,73.0,train,620073.7611719246,4595429.296509448
road_1128,road,1,73.0,train,620072.5517624833,4595425.4837245345
road_1128,road,1,73.0,train,620071.3423530421,4595421.67093962
road_1128,road,1,73.0,train,620070.1329436008,4595417.858154706
road_1128,road,1,73.0,train,620068.8711290634,4595414.063281975
road_1128,road,1,73.0,train,620067.4937273639,4595410.307917205
road_1128,road,1,73.0,train,620066.1163256642,4595406.552552434
road_1128,road,1,73.0,train,620064.7389239646,4595402.797187664
road_1128,road,1,73.0,train,620063.3615222649,4595399.041822894
road_1128,road,1,73.0,train,620061.9936450174,4595395.2835391415
road_1128,road,1,73.0,train,620061.0303228048,4595391.401270434
road_1128,road,1,73.0,train,620060.0670005922,4595387.519001727
road_1128,road,1,73.0,train,620059.1036783796,4595383.63673302
road_1128,road,1,73.0,train,620058.140356167,4595379.754464312
road_1128,road,1,73.0,train,620057.1770339544,4595375.872195605
road_1128,road,1,73.0,train,620056.2629456139,4595371.978351266
road_1128,road,1,73.0,train,620055.395411937,4595368.073561219
road_1128,road,1,73.0,train,620054.5278782601,4595364.16877117
road_1128,road,1,73.0,train,620053.6603445832,4595360.2639811225
road_1128,road,1,73.0,train,620052.7928109062,4595356.359191074
road_1128,road,1,73.0,train,620052.0093588929,4595352.436762374
road_1128,road,1,73.0,train,620051.2345195495,4595348.512526909
road_1128,road,1,73.0,train,620050.4596802063,4595344.588291443
road_1128,road,1,73.0,train,620049.6848408629,4595340.664055977
road_1128,road,1,73.0,train,620048.9100015195,4595336.739820511
road_1128,road,1,73.0,train,620048.7145507109,4595332.755654444
road_1128,road,1,73.0,train,620048.6697515413,4595328.755905323
road_1128,road,1,73.0,train,620048.6249523717,4595324.7561562015
road_1128,road,1,73.0,train,620048.5002236126,4595320.760098841
road_1128,road,1,73.0,train,620048.1761403877,4595316.7732492
road_1128,road,1,73.0,train,620047.8520571626,4595312.786399558
road_1128,road,1,73.0,train,620047.5279739376,4595308.799549917
road_1128,road,1,73.0,train,620047.2038907125,4595304.812700275
road_1128,road,1,73.0,train,620047.1308192906,4595300.815533162
road_1128,road,1,73.0,train,620047.1266148792,4595296.815535372
road_1128,road,1,73.0,train,620047.1224104677,4595292.815537582
road_1128,road,1,73.0,train,620047.1182060562,4595288.815539791
road_1128,road,1,73.0,train,620047.1140016448,4595284.815542001
road_1128,road,1,73.0,train,620047.2381845126,4595280.823211925
road_1128,road,1,73.0,train,620047.7184471614,4595276.852148115
road_1128,road,1,73.0,train,620048.1987098103,4595272.881084303
road_1128,road,1,73.0,train,620048.6789724592,4595268.910020493
road_1128,road,1,73.0,train,620049.1899065259,4595264.94860555
road_1128,road,1,73.0,train,620051.0696438407,4595261.417800029
road_1128,road,1,73.0,train,620052.9493811553,4595257.886994508
road_1128,road,1,73.0,train,620054.8291184701,4595254.356188986
road_1128,road,1,73.0,train,620056.8675220675,4595250.922921573
road_1128,road,1,61.0,train,620059.1693228696,4595247.651574287
road_1128,road,1,61.0,train,620061.4711236717,4595244.380227
road_1128,road,1,61.0,train,620063.772924474,4595241.108879714
road_1128,road,1,61.0,train,620066.0747252761,4595237.837532428
road_1128,road,1,61.0,train,620068.5235224732,4595234.679969586
road_1128,road,1,61.0,train,620071.1135065953,4595231.631694296
road_1128,road,1,61.0,train,620073.7034907173,4595228.583419005
road_1128,road,1,61.0,train,620076.2934748394,4595225.535143715
road_1128,road,1,61.0,train,620078.8834589615,4595222.486868424
road_1128,road,1,61.0,train,620081.8075141397,4595219.7585117845
road_1128,road,1,61.0,train,620084.7408932041,4595217.039084039
road_1128,road,1,61.0,train,620087.6742722684,4595214.319656293
road_1128,road,1,61.0,train,620090.6076513329,4595211.600228547
road_1128,road,1,61.0,train,620093.4372993538,4595208.779237652
road_1128,road,1,61.0,train,620095.9099733178,4595205.670762853
road_1128,road,1,61.0,train,620097.5246050934,4595202.0111229485
road_1128,road,1,61.0,train,620099.139236869,4595198.351483044
road_1128,road,1,61.0,train,620100.7538686447,4595194.69184314
road_1128,road,1,61.0,train,620102.3685004204,4595191.032203236
road_1128,road,1,61.0,train,620103.9588060235,4595187.362013085
road_1128,road,1,61.0,train,620105.5272324231,4595183.682333938
road_1128,road,1,61.0,train,620107.0956588227,4595180.00265479
road_1128,road,1,61.0,train,620108.6640852222,4595176.322975642
road_1128,road,1,61.0,train,620110.3704743094,4595172.715212671
road_1128,road,1,61.0,train,620112.4888461092,4595169.32220502
road_1128,road,1,61.0,train,620114.6072179092,4595165.929197369
road_1128,road,1,61.0,train,620116.7255897091,4595162.536189719
road_1128,road,1,61.0,train,620118.812124569,4595159.123550187
road_1128,road,1,61.0,train,620120.8926583234,4595155.707210143
road_1128,road,1,61.0,train,620122.9731920778,4595152.290870099
road_1128,road,1,61.0,train,620125.0005845206,4595148.848714197
road_1128,road,1,61.0,train,620126.4000686005,4595145.101522674
road_1128,road,1,61.0,train,620127.7995526806,4595141.354331151
road_1128,road,1,61.0,train,620129.1990367605,4595137.607139628
road_1128,road,1,61.0,train,620130.5569764352,4595133.845041209
road_1128,road,1,61.0,train,620131.8591442897,4595130.062930835
road_1128,road,1,61.0,train,620133.1613121444,4595126.280820462
road_1128,road,1,61.0,train,620134.463479999,4595122.4987100875
road_1128,road,1,61.0,train,620135.8072998034,4595118.731727669
road_1128,road,1,61.0,train,620137.23578752,4595114.995496567
road_1128,road,1,61.0,train,620138.6642752365,4595111.259265466
road_1128,road,1,61.0,train,620140.0927629531,4595107.523034364
road_1128,road,1,61.0,train,620141.5342188531,4595103.791901999
road_1128,road,1,61.0,train,620143.0328555356,4595100.083251558
road_1128,road,1,61.0,train,620144.531492218,4595096.374601117
road_1128,road,1,61.0,train,620146.0301289005,4595092.6659506755
road_1128,road,1,61.0,train,620147.5287655831,4595088.957300235
road_1128,road,1,61.0,train,620149.0274022656,4595085.248649794
road_1128,road,1,61.0,train,620150.6126865803,4595081.57856946
road_1128,road,1,61.0,train,620152.365419827,4595077.983026919
road_1128,road,1,61.0,train,620154.1181530737,4595074.387484377
road_1128,road,1,61.0,train,620155.8708863205,4595070.7919418365
road_1128,road,1,61.0,train,620157.6236195671,4595067.196399295
road_1129,road,1,61.0,train,620094.1171195009,4595208.014140658
road_1129,road,1,61.0,train,620091.0680949454,4595205.42503864
road_1129,road,1,61.0,train,620088.01907039,4595202.835936622
road_1129,road,1,61.0,train,620084.899707401,4595200.33232997
road_1129,road,1,61.0,train,620081.7715741614,4595197.839383434
road_1129,road,1,61.0,train,620078.6673876311,4595195.31691751
road_1129,road,1,61.0,train,620075.5829514905,4595192.770105053
road_1129,road,1,61.0,train,620072.5148981047,4595190.205720403
road_1129,road,1,61.0,train,620069.7584984989,4595187.307054984
road_1129,road,1,61.0,train,620067.0020988932,4595184.408389565
road_1129,road,1,61.0,train,620063.9544314019,4595181.834842012
road_1129,road,1,61.0,train,620060.7713619428,4595179.412432299
road_1129,road,1,61.0,train,620057.4459372731,4595177.215689724
road_1129,road,1,61.0,train,620053.8888094546,4595175.386252193
road_1129,road,1,61.0,train,620050.3316816362,4595173.55681466
road_1130,road,1,61.0,train,620094.1171195009,4595208.014140658
road_1130,road,1,61.0,train,620096.5724167854,4595211.171911271
road_1130,road,1,61.0,train,620099.0277140699,4595214.3296818845
road_1130,road,1,61.0,train,620101.82739933,4595217.113595358
road_1130,road,1,61.0,train,620105.1756962886,4595219.3019526135
road_1130,road,1,61.0,train,620108.4908651182,4595221.53711163
road_1130,road,1,61.0,train,620111.6677954362,4595223.967567092
road_1130,road,1,61.0,train,620114.8508547917,4595226.3847333705
road_1130,road,1,61.0,train,620118.7619642906,4595227.223316991
road_1130,road,1,61.0,train,620122.7318245714,4595227.5484570535
road_1130,road,1,61.0,train,620126.7180898702,4595227.794267119
road_1130,road,1,61.0,train,620130.6842490876,4595228.313479081
road_1130,road,1,61.0,train,620134.5990445099,4595229.111018229
road_1130,road,1,61.0,train,620138.489276322,4595230.041661259
road_1130,road,1,61.0,train,620142.0869471323,4595231.496119377
road_1130,road,1,61.0,train,620144.9195840708,4595234.320330413
road_1130,road,1,61.0,train,620147.7522210093,4595237.144541449
road_1130,road,1,61.0,train,620150.8201169184,4595239.691258982
road_1130,road,1,61.0,train,620154.0697584975,4595242.023603212
road_1130,road,1,61.0,train,620157.3194000766,4595244.355947442
road_1130,road,1,61.0,train,620160.456764676,4595246.834519499
road_1130,road,1,61.0,train,620163.5491245068,4595249.371705081
road_1130,road,1,73.0,train,620166.6414843376,4595251.908890663
road_1130,road,1,73.0,train,620169.6519329456,4595254.539498961
road_1130,road,1,73.0,train,620172.5716521151,4595257.273587469
road_1130,road,1,73.0,train,620175.4913712845,4595260.007675977
road_1130,road,1,73.0,train,620177.9118729776,4595263.094678172
road_1130,road,1,73.0,train,620179.5155112054,4595266.759148725
road_1130,road,1,73.0,train,620181.1191494331,4595270.423619278
road_1130,road,1,73.0,train,620182.6248360679,4595274.116021978
road_1130,road,1,73.0,train,620183.0842800733,4595278.082171899
road_1130,road,1,73.0,train,620183.0176637297,4595282.081617144
road_1130,road,1,73.0,train,620182.9510473863,4595286.081062388
road_1130,road,1,73.0,train,620182.2974464755,4595289.925498992
road_1130,road,1,73.0,train,620180.3807630988,4595293.436385609
road_1130,road,1,73.0,train,620178.4640797222,4595296.947272225
road_1131,road,1,73.0,train,620243.6648206123,4595251.900909059
road_1131,road,1,73.0,train,620240.4296640671,4595254.253304036
road_1131,road,1,73.0,train,620237.194507522,4595256.605699013
