x,y,kind,split,cell_id
614683.5070608743,4591495.995515984,kept,test,5
614680.5699524365,4591487.559868585,kept,test,5
614678.5008195251,4591478.832022857,kept,test,5
614676.5008309277,4591470.05708593,kept,test,5
614674.4999999999,4591461.2781048585,kept,test,5
614672.4999999999,4591452.502943725,kept,test,5
614670.4999999999,4591443.727782592,kept,test,5
614668.4990879494,4591434.948408637,kept,test,5
614666.2412727168,4591426.229868638,kept,test,5
614660.0697710485,4591419.509289551,kept,test,5
614716.5,4591505.094669914,kept,test,5
614716.6491638978,4591496.448604388,kept,test,5
614718.5,4591488.156355629,kept,test,5
614718.5060766563,4591479.637339293,kept,test,5
614715.7960777079,4591472.783111657,kept,test,5
614711.6516634948,4591464.50792369,kept,test,5
614710.5,4591455.198076139,kept,test,5
614710.5,4591445.716536158,kept,test,5
614712.5000000001,4591436.607532098,kept,test,5
614714.3897439019,4591427.625860544,kept,test,5
614716.4964599973,4591418.7093054205,kept,test,5
614719.7470456552,4591410.252954344,kept,test,5
614724.5094056316,4591402.503560419,kept,test,5
614728.507009668,4591394.276218905,kept,test,5
614731.3154761253,4591385.68187661,kept,test,5
614735.488319381,4591377.523724672,kept,test,5
614742.5747917172,4591371.419650735,kept,test,5
614749.8282391597,4591365.17176084,kept,test,5
614756.0212502716,4591357.985744079,kept,test,5
614760.8567520184,4591350.135528611,kept,test,5
614765.5064353812,4591342.277993391,kept,test,5
614767.5045519981,4591333.321459954,kept,test,5
614768.494455469,4591324.079561623,kept,test,5
614723.3459857883,4591473.480353232,kept,test,5
614730.1494096912,4591467.850590308,kept,test,5
614736.095085595,4591460.904914405,kept,test,5
614742.5811130862,4591454.418886914,kept,test,5
614749.9030598054,4591449.096940194,kept,test,5
614756.7348381045,4591443.514769374,kept,test,5
614763.7537944441,4591438.246205556,kept,test,5
614771.2146284301,4591433.488193167,kept,test,5
614778.0466796964,4591427.953320303,kept,test,5
614785.587510002,4591423.408870668,kept,test,5
614793.3491630743,4591419.659876649,kept,test,5
614765.4960462028,4591661.133373399,kept,test,5
614763.4962684506,4591652.451396538,kept,test,5
614761.5000000001,4591643.779344795,kept,test,5
614759.5000000001,4591635.091082714,kept,test,5
614756.7223168142,4591626.7204093365,kept,test,5
614752.811585414,4591618.804166785,kept,test,5
614748.1042355727,4591611.104235573,kept,test,5
614741.5803365532,4591604.560982018,kept,test,5
614736.1708761697,4591597.17087617,kept,test,5
614731.3876768957,4591589.473578902,kept,test,5
614726.2477791309,4591582.247779131,kept,test,5
614722.4932876404,4591574.254311499,kept,test,5
614719.823562462,4591565.8097702395,kept,test,5
614714.4711252713,4591558.529962623,kept,test,5
614709.2067423895,4591551.197986286,kept,test,5
614706.0362306115,4591543.036230612,kept,test,5
614706.4999999999,4591534.719669914,kept,test,5
614708.5,4591527.159009743,kept,test,5
614710.4955113619,4591519.615318104,kept,test,5
614713.6466432124,4591512.353356787,kept,test,5
614771.7674587143,4591579.504806009,kept,test,5
614764.7171064849,4591574.717106485,kept,test,5
614758.4381354996,4591568.556526839,kept,test,5
614752.8296028482,4591561.829602848,kept,test,5
614747.3239342982,4591555.305029225,kept,test,5
614741.7533759306,4591548.758385153,kept,test,5
614736.6835481465,4591541.683548147,kept,test,5
614731.6661331413,4591534.678520484,kept,test,5
614727.2932851266,4591527.293285127,kept,test,5
614722.5101639136,4591520.15507165,kept,test,5
614719.524609495,4591512.343803009,kept,test,5
614681.1350962592,4593508.554559209,kept,val,13
614687.5397027144,4593501.565532376,kept,val,13
614694.2397010005,4593494.760299,kept,val,13
614701.1279346216,4593487.872065378,kept,val,13
614707.4223141682,4593480.581041276,kept,val,13
614713.4094244281,4593473.55377644,kept,val,13
614719.3853358211,4593466.487505424,kept,val,13
614724.4498106113,4593458.554069716,kept,val,13
614731.0442881061,4593451.955711894,kept,val,13
614736.5007700658,4593444.320909279,kept,val,13
614738.496178601,4593435.277742414,kept,val,13
614742.127332462,4593426.86747295,kept,val,13
614744.5,4593417.96868358,kept,val,13
614746.4983178008,4593408.914590841,kept,val,13
614749.5073062328,4593400.226364558,kept,val,13
614751.4926723498,4593391.230954049,kept,val,13
614754.506107173,4593382.522581803,kept,val,13
614869.6557795146,4593216.352892135,kept,train,9
614872.4999999999,4593208.181980515,kept,train,9
614874.5,4593199.674873734,kept,train,9
614875.5,4593190.9026762135,kept,train,9
614723.3953667724,4590669.604633228,kept,val,1
614730.7236450915,4590663.276354909,kept,val,1
614738.0519234105,4590656.94807659,kept,val,1
614745.0025275071,4590649.997472493,kept,val,1
614751.9531316038,4590643.046868396,kept,val,1
614759.3661909264,4590636.633809074,kept,val,1
614765.7792502489,4590629.220749752,kept,val,1
614772.7298543456,4590622.270145655,kept,val,1
614780.0581326646,4590615.941867336,kept,val,1
614785.764085206,4590608.235914795,kept,val,1
614792.6299082991,4590601.370091701,kept,val,1
614799.9581866182,4590595.041813382,kept,val,1
614807.2864649369,4590588.713535063,kept,val,1
614815.0771984821,4590582.922801518,kept,val,1
614822.4054768011,4590576.594523199,kept,val,1
614828.7337551201,4590569.26624488,kept,val,1
614835.6000443565,4590562.399955643,kept,val,1
614843.013376917,4590555.986623082,kept,val,1
614850.048022636,4590548.951977364,kept,val,1
614856.4610819585,4590541.538918042,kept,val,1
614862.8531835394,4590534.448663531,kept,val,1
614870.4091270738,4590528.590872926,kept,val,1
614877.7388101345,4590522.261189866,kept,val,1
614884.7269299283,4590515.537892516,kept,val,1
614707.1283502514,4592243.926658284,kept,test,5
614709.9110763838,4592235.076266634,kept,test,5
614715.4426653803,4592227.55733462,kept,test,5
614722.7720077826,4592221.531363418,kept,test,5
614730.1250106717,4591078.114057591,kept,val,1
614725.3313276595,4591070.333569749,kept,val,1
614721.492486037,4591062.062419003,kept,val,1
614719.9299022134,4591052.93867833,kept,val,1
614718.5066853532,4591043.741079002,kept,val,1
614716.5037530588,4591034.733814483,kept,val,1
614718.4965821343,4591025.737545761,kept,val,1
614720.4964681556,4591016.752252384,kept,val,1
614723.0364871139,4591007.9621545775,kept,val,1
614725.766114895,4590999.222913283,kept,val,1
614864.1405057271,4591362.820819393,kept,test,5
614864.5,4591353.210339114,kept,test,5
614864.5,4591343.407756148,kept,test,5
614864.5,4591333.605173183,kept,test,5
614864.5,4591323.802590217,kept,test,5
614864.1497726715,4591314.191114764,kept,test,5
614863.5,4591304.763704232,kept,test,5
614860.8875867629,4591295.885129158,kept,test,5
614856.509709879,4591287.92229521,kept,test,5
614852.6812552745,4591279.678563735,kept,test,5
614848.5803906076,4591271.579844989,kept,test,5
614844.4194707759,4591263.405929278,kept,test,5
614838.4994939432,4591256.150863348,kept,test,5
614832.7362991925,4591248.7362991925,kept,test,5
614827.2190398668,4591241.219039867,kept,test,5
614821.4651996428,4591233.747517899,kept,test,5
614814.770307653,4591226.770307653,kept,test,5
614807.9233198942,4591219.923319894,kept,test,5
614801.6989537871,4591212.698953788,kept,test,5
614795.5569782724,4591205.404198635,kept,test,5
614789.8030210861,4591197.8003015425,kept,test,5
614783.6900882721,4591190.702763837,kept,test,5
614779.4669105294,4591182.518180853,kept,test,5
614774.4481234857,4591174.769468468,kept,test,5
614768.5708949985,4591167.584421899,kept,test,5
614764.4999999998,4591159.369704178,kept,test,5
614760.5009679906,4591151.225946709,kept,test,5
614756.517909178,4591143.106504802,kept,test,5
614752.8048960771,4591134.802797722,kept,test,5
614749.4994557457,4591126.371467413,kept,test,5
614746.0142335523,4591118.014751815,kept,val,1
614742.6155653299,4591109.610089001,kept,val,1
614739.4997554617,4591101.106324987,kept,val,1
614736.4942721883,4591092.5213190615,kept,val,1
614734.557023739,4591083.828734319,kept,val,1
614737.4837883228,4591076.121907422,kept,val,1
614742.9267766953,4591069.073223305,kept,val,1
614748.7107821271,4591062.289217873,kept,val,1
614754.6016971009,4591055.400429978,kept,val,1
614760.8265573733,4591049.155477887,kept,val,1
614766.6338834765,4591042.366116524,kept,val,1
614773.1111943843,4591035.888805616,kept,val,1
614780.3061549275,4591030.684096079,kept,val,1
614729.5000000001,4590990.95804981,kept,val,1
614732.505463422,4590982.27853765,kept,val,1
614737.467711164,4590974.491709698,kept,val,1
614742.388657184,4590966.624390537,kept,val,1
614747.5384096693,4590958.723110865,kept,val,1
614754.3219849218,4590951.678015078,kept,val,1
614761.7086590908,4590945.291340909,kept,val,1
614768.6330261345,4590938.366973866,kept,val,1
614775.5573931781,4590931.442606823,kept,val,1
614783.290915318,4590925.714196839,kept,val,1
614790.5990881711,4590919.400911829,kept,val,1
614797.5480017787,4590912.451998222,kept,val,1
614804.4723688223,4590905.5276311785,kept,val,1
614811.774336038,4590899.225663963,kept,val,1
614819.0763032538,4590892.923696747,kept,val,1
614826.7558706417,4590887.244129359,kept,val,1
614833.9731309041,4590881.026869097,kept,val,1
614841.3598050731,4590874.640194927,kept,val,1
614848.746479242,4590868.253520758,kept,val,1
614856.0484464578,4590861.951553541,kept,val,1
614862.7657067203,4590855.234293279,kept,val,1
614869.860567155,4590849.139432845,kept,val,1
614877.4554275895,4590843.54457241,kept,val,1
614885.1349949773,4590837.865005022,kept,val,1
614892.3522552397,4590831.64774476,kept,val,1
614899.6542224556,4590825.345777544,kept,val,1
614906.9561896713,4590819.0438103285,kept,val,1
614914.5675318165,4590813.43593569,kept,val,1
614921.7877405493,4590807.208338393,kept,val,1
614929.4478777561,4590801.552122244,kept,val,1
614937.0427381907,4590795.957261809,kept,val,1
614944.6445119964,4590790.357153066,kept,val,1
614951.8632358613,4590784.134778145,kept,val,1
614959.6191332288,4590778.380866771,kept,val,1
614966.8363934914,4590772.163606509,kept,val,1
614974.0536537538,4590765.946346247,kept,val,1
614981.7332211416,4590760.266778858,kept,val,1
614988.9504814041,4590754.049518596,kept,val,1
614996.2524486198,4590747.747551381,kept,val,1
615004.5197997779,4590743.501672075,kept,val,1
615012.479857606,4590738.520142394,kept,val,1
615019.7070067761,4590732.292857201,kept,val,1
615027.6446515905,4590727.368350524,kept,val,1
615035.2748443556,4590721.725155644,kept,val,1
615042.4921046181,4590715.507895382,kept,val,1
615050.0869650526,4590709.913034948,kept,val,1
615057.6322776793,4590704.3546746,kept,val,1
615065.558104511,4590699.528727717,kept,val,1
615073.4077849861,4590694.579167294,kept,val,1
615081.6875274741,4590690.325520246,kept,val,1
615089.1832922929,4590684.803659988,kept,val,1
615097.3709744904,4590680.50358518,kept,val,1
615105.6331253605,4590676.5,kept,val,1
615113.7659942837,4590672.230198758,kept,val,1
615121.9826591134,4590668.02681495,kept,val,1
615129.8245221679,4590663.167788684,kept,val,1
615137.998227223,4590658.992693546,kept,val,1
615146.0602800056,4590654.513098711,kept,val,1
615154.3851218594,4590650.61487814,kept,val,1
615162.2233277048,4590645.763624575,kept,val,1
615170.4519477701,4590641.547282307,kept,val,1
615178.6897439831,4590637.5,kept,val,1
615186.803691361,4590633.19162611,kept,val,1
615194.7025697827,4590628.297430217,kept,val,1
615123.1125364148,4591364.113310858,kept,test,5
615118.2517963466,4591356.26485194,kept,test,5
615113.5168196192,4591348.267855307,kept,test,5
615108.5320449307,4591340.433803296,kept,test,5
615103.4567742535,4591332.456774253,kept,test,5
615097.1284114519,4591325.128411452,kept,test,5
615090.1948600104,4591318.19486001,kept,test,5
615082.883682409,4591311.883682408,kept,test,5
615075.1948786472,4591306.194878647,kept,test,5
615068.3460601467,4591299.346060147,kept,test,5
615060.9501496035,4591292.950149604,kept,test,5
615053.6389720021,4591286.638972002,kept,test,5
615046.0349011818,4591281.034901181,kept,test,5
615038.4308303609,4591275.430830361,kept,test,5
615030.5027356634,4591270.467242028,kept,test,5
615022.9794333279,4591264.966377735,kept,test,5
615014.8227120248,4591260.489090825,kept,test,5
615007.4287606418,4591254.428760641,kept,test,5
614999.8132062324,4591248.818015473,kept,test,5
614991.650575237,4591244.4722716,kept,test,5
614983.7378685238,4591239.737868523,kept,test,5
614975.7561715433,4591234.756171543,kept,test,5
614968.5045054947,4591228.509117488,kept,test,5
614960.9043119588,4591222.909925821,kept,test,5
614953.2368523007,4591217.2368523,kept,test,5
614946.3033008592,4591210.3033008585,kept,test,5
614939.2850164761,4591203.285016476,kept,test,5
614932.9738388746,4591195.973838874,kept,test,5
614925.6626612725,4591189.662661273,kept,test,5
614918.6443768898,4591182.64437689,kept,test,5
614912.2484663473,4591175.248466347,kept,test,5
614905.9372887454,4591167.937288745,kept,test,5
614899.626111144,4591160.626111144,kept,test,5
614893.3254812403,4591153.474819163,kept,test,5
614886.1732218226,4591147.173221823,kept,test,5
614878.4844180612,4591141.484418061,kept,test,5
614870.7956142995,4591135.795614299,kept,test,5
614863.484436698,4591129.484436697,kept,test,5
614857.1732590959,4591122.173259096,kept,val,1
614849.9468144355,4591115.9468144355,kept,val,1
614842.6852138517,4591109.685213852,kept,val,1
614836.3596270351,4591102.3648518445,kept,val,1
614830.5,4591094.811676281,kept,val,1
614825.0902700771,4591087.080974151,kept,val,1
614819.5488290045,4591079.561884598,kept,val,1
614814.5183733525,4591071.686678988,kept,val,1
614808.3041051296,4591064.30410513,kept,val,1
614802.4850604386,4591056.760585867,kept,val,1
614797.5116094134,4591048.947823077,kept,val,1
614793.387950467,4591040.542775061,kept,val,1
614787.3020354104,4591033.30203541,kept,val,1
614787.1939458665,4591025.815697657,kept,val,1
614794.9612412268,4591021.041325322,kept,val,1
614802.7276225969,4591016.283383951,kept,val,1
614810.0971182114,4591010.894840773,kept,val,1
614818.0095148057,4591006.5,kept,val,1
614826.1888765323,4591002.81774686,kept,val,1
614834.8440721558,4591000.200531477,kept,val,1
614844.191495321,4590999.5,kept,val,1
614853.4711069093,4591000.5,kept,val,1
614862.3365049353,4591002.5,kept,val,1
614871.2019029611,4591004.5,kept,val,1
614880.0673009871,4591006.5,kept,val,1
614768.797196506,4591004.5,kept,val,1
614759.9414213564,4591001.941421356,kept,val,1
614751.0,4591000.0,kept,val,1
614741.8021898072,4590998.494531784,kept,val,1
614732.9260100136,4590996.492695289,kept,val,1
614754.0935598514,4590304.8870939575,kept,val,1
614760.5432714033,4590298.456728596,kept,val,1
614767.2364788705,4590291.76352113,kept,val,1
614773.7724917746,4590285.2275082255,kept,val,1
614780.2833555791,4590278.71664442,kept,val,1
614787.3251228593,4590272.67085029,kept,val,1
614795.0013530134,4590268.009811222,kept,val,1
614802.6260028074,4590263.499559279,kept,val,1
614810.9239962377,4590260.497050322,kept,val,1
614818.6988362477,4590256.296237017,kept,val,1
614826.8569490549,4590252.5,kept,val,1
614835.6976815668,4590251.292529041,kept,val,1
614843.9190896617,4590248.080986792,kept,val,1
614851.9722306945,4590244.499843892,kept,val,1
614860.2909518345,4590241.494130354,kept,val,1
614868.5828404811,4590238.494516671,kept,val,1
614877.2428770195,4590236.505483329,kept,val,1
614885.2085369251,4590232.768079093,kept,val,1
614857.5096116787,4590266.812113862,kept,val,1
614862.9267766955,4590260.073223305,kept,val,1
614869.5850679401,4590254.41493206,kept,val,1
614876.8716236852,4590250.140598135,kept,val,1
614883.4874368669,4590244.512563133,kept,val,1
614888.5048683981,4590237.566906366,kept,val,1
614892.8996677317,4590231.087801422,kept,val,1
614900.7795112609,4590228.503312005,kept,val,1
614908.4638331383,4590225.498942379,kept,val,1
614766.5807881092,4590156.432152372,kept,val,1
614774.31917699,4590151.411585905,kept,val,1
614781.4904127676,4590145.509587232,kept,val,1
614788.350522995,4590139.411241103,kept,val,1
614795.0420036573,4590132.957996343,kept,val,1
614802.9393788646,4590128.06449709,kept,val,1
614810.7408830912,4590123.270226892,kept,val,1
614818.1436369065,4590117.847081601,kept,val,1
614825.9761249636,4590113.03079543,kept,val,1
614833.4292539421,4590107.570746059,kept,val,1
614840.8940132448,4590102.1021764865,kept,val,1
614848.722641311,4590097.288718087,kept,val,1
614856.1591706192,4590091.840829381,kept,val,1
614863.6381784386,4590086.361821561,kept,val,1
614871.0864689549,4590080.905316773,kept,val,1
614878.9072283936,4590076.098424511,kept,val,1
614886.7043616375,4590071.307237041,kept,val,1
614894.4328893732,4590066.567110627,kept,val,1
614902.5448187402,4590062.46480546,kept,val,1
614909.956569717,4590057.038049427,kept,val,1
614917.4319848618,4590051.563504446,kept,val,1
614925.0190809548,4590045.980919045,kept,val,1
614931.743554605,4590039.256445396,kept,val,1
614938.9093932607,4590033.09060674,kept,val,1
614946.8203462277,4590028.189157716,kept,val,1
614954.8424800745,4590024.151846903,kept,val,1
614963.4732916465,4590021.50497413,kept,val,1
614971.5934983521,4590017.5,kept,val,1
614979.6268718923,4590013.37124687,kept,val,1
614987.3544176336,4590008.632641885,kept,val,1
614995.1296057358,4590003.858332793,kept,val,1
614816.4957761508,4590955.891787114,kept,val,1
614819.0850799265,4590946.937617276,kept,val,1
614825.6718903412,4590940.322666647,kept,val,1
614833.3392340944,4590934.660765905,kept,val,1
614840.6667332214,4590928.333266778,kept,val,1
614847.0790111673,4590920.920988833,kept,val,1
614854.6943673786,4590915.4929246595,kept,val,1
614863.5394732706,4590912.460526729,kept,val,1
614869.697361701,4590905.315707616,kept,val,1
614873.501357473,4590896.87455337,kept,val,1
614877.4418344072,4590888.555793293,kept,val,1
614882.5039737977,4590880.703476325,kept,val,1
614888.725351123,4590873.274648878,kept,val,1
614895.6299516094,4590866.370048391,kept,val,1
614901.9302399153,4590859.069760085,kept,val,1
614910.1441956601,4590854.5,kept,val,1
614918.4357764919,4590850.5,kept,val,1
614927.1415708861,4590847.5,kept,val,1
614936.5091420054,4590846.378603958,kept,val,1
614945.382142506,4590843.499728798,kept,val,1
614953.3295547871,4590838.670445212,kept,val,1
614960.949947133,4590833.050052866,kept,val,1
614969.0405626926,4590828.4832313955,kept,val,1
614976.8796936929,4590823.507335049,kept,val,1
614984.8068814863,4590818.46908143,kept,val,1
614815.0116703993,4590247.9883296015,kept,val,1
614821.3735191788,4590240.621456531,kept,val,1
614827.6346399894,4590233.370554139,kept,val,1
614834.8548629512,4590227.1438761605,kept,val,1
614841.5836631646,4590220.421632103,kept,val,1
614848.8535339,4590214.1464661,kept,val,1
614856.1405170825,4590207.859482917,kept,val,1
614864.138258916,4590202.850227906,kept,val,1
614872.3979155768,4590198.615435722,kept,val,1
614881.7094072727,4590197.5,kept,val,1
614891.0715884537,4590195.493934294,kept,val,1
614900.2210317008,4590193.782973634,kept,val,1
614909.6145971266,4590192.5,kept,val,1
614919.3068353328,4590193.5,kept,val,1
614928.8458474238,4590192.5,kept,val,1
614938.4860455849,4590192.5,kept,val,1
614947.6682770746,4590190.322050321,kept,val,1
614955.5942108014,4590185.526328891,kept,val,1
614963.2116757403,4590179.788324259,kept,val,1
614970.5374687088,4590173.462531292,kept,val,1
614978.2409289291,4590167.759071071,kept,val,1
614985.4819478634,4590161.5180521365,kept,val,1
614993.1703534622,4590155.832884805,kept,val,1
615000.4436240554,4590149.559287079,kept,val,1
615007.7883797622,4590143.211620238,kept,val,1
615014.7851197352,4590136.214880264,kept,val,1
615021.8180194844,4590129.181980515,kept,val,1
615028.7661452006,4590122.2338547995,kept,val,1
615036.1767122019,4590115.823287798,kept,val,1
615043.2096119508,4590108.790388049,kept,val,1
615050.5354049193,4590102.464595081,kept,val,1
615058.0127757008,4590096.498297874,kept,val,1
615065.5646581072,4590090.435341893,kept,val,1
615072.8056770418,4590084.194322958,kept,val,1
615080.3745831334,4590078.612348972,kept,val,1
615088.3359426344,4590073.664057366,kept,val,1
615095.9303072906,4590068.063308004,kept,val,1
615104.090025768,4590063.441993058,kept,val,1
615111.5522623697,4590057.44773763,kept,val,1
615118.8106873818,4590051.189312618,kept,val,1
615126.3795934728,4590045.6073386315,kept,val,1
615134.6836262887,4590041.329441607,kept,val,1
615142.8375017066,4590037.161940555,kept,val,1
615151.0427914419,4590032.957208558,kept,val,1
615159.2472640661,4590028.752735933,kept,val,1
615167.4517366911,4590024.5482633095,kept,val,1
615175.3148082586,4590019.67245783,kept,val,1
615183.569062243,4590015.431558648,kept,val,1
615191.765611014,4590011.23114669,kept,val,1
615200.7413292316,4590008.5,kept,val,1
615210.2370364646,4590007.767722334,kept,val,1
615219.5375142224,4590006.402767293,kept,val,1
615227.9730829605,4590002.493006818,kept,val,1
614850.5879190507,4592242.412080949,kept,test,5
614857.5867999848,4592236.399218521,kept,test,5
614866.1583799468,4592233.507253851,kept,test,5
614874.6716959561,4592230.503556647,kept,test,5
614883.2097491203,4592227.493061722,kept,test,5
614892.2388055489,4592225.5,kept,test,5
614901.5685755499,4592226.437854643,kept,test,5
614910.943998205,4592226.955770729,kept,test,5
614920.0546506857,4592228.5,kept,test,5
614929.2254862085,4592229.5,kept,test,5
614938.3207064089,4592229.656891864,kept,test,5
614946.9929289664,4592227.008253752,kept,test,5
614955.071037066,4592222.937687216,kept,test,5
614963.3534662222,4592219.5,kept,test,5
614972.0421806374,4592216.95957535,kept,test,5
614980.0954752095,4592212.904766046,kept,test,5
614988.4692222588,4592209.549624761,kept,test,5
614997.5923212296,4592208.5,kept,test,5
615006.3675778572,4592211.353444855,kept,test,5
615014.0781043584,4592216.078234008,kept,test,5
615022.4256690989,4592219.5062576905,kept,test,5
615030.9197467811,4592222.50625769,kept,test,5
615039.8001653634,4592224.5,kept,test,5
615048.8490198542,4592224.498424435,kept,test,5
615058.1774204223,4592223.5,kept,test,5
615067.7676797846,4592223.5,kept,test,5
615077.3523727324,4592223.503013646,kept,test,5
615086.8269029611,4592224.5,kept,test,5
615096.4119520462,4592224.5,kept,test,5
615105.4719125753,4592226.5,kept,test,5
615114.3622819808,4592228.495976369,kept,test,5
615122.8129630856,4592231.800030913,kept,test,5
615128.4947108314,4592247.532093285,kept,test,5
615127.5,4592238.861973299,kept,test,5
615130.5946699141,4592233.5,kept,test,5
615139.1982233047,4592232.5,kept,test,5
614886.6638576204,4590167.349229355,kept,val,1
614894.8345198785,4590163.160688447,kept,val,1
614903.3685175444,4590159.634574571,kept,val,1
614911.2505452192,4590154.737304827,kept,val,1
614919.1969647816,4590149.79287208,kept,val,1
614927.0522185193,4590144.479326218,kept,val,1
614934.0406082715,4590137.959391729,kept,val,1
614940.8007618625,4590131.195132072,kept,val,1
614948.5065656594,4590125.493434341,kept,val,1
614956.1484848508,4590119.851515149,kept,val,1
614963.9560202091,4590114.463707518,kept,val,1
614971.8499673766,4590109.150032624,kept,val,1
614979.1590814148,4590102.840918586,kept,val,1
614986.0455361903,4590095.95446381,kept,val,1
614992.4145829445,4590088.5854170555,kept,val,1
614999.769117715,4590082.2262447635,kept,val,1
615007.4203415102,4590076.566571513,kept,val,1
615015.4051587266,4590071.5948412735,kept,val,1
615023.0470779178,4590065.952922082,kept,val,1
615029.3961038907,4590058.603896109,kept,val,1
615036.7384037053,4590052.259835962,kept,val,1
615044.7530909248,4590047.500666126,kept,val,1
615053.0845398024,4590043.494862013,kept,val,1
615060.9826531822,4590038.501037503,kept,val,1
615069.0701659423,4590033.929834058,kept,val,1
615077.2978715717,4590029.702128429,kept,val,1
615085.5255772006,4590025.474422799,kept,val,1
615093.4103848048,4590020.576528219,kept,val,1
615101.4270844017,4590015.57806886,kept,val,1
615108.695426901,4590009.299199783,kept,val,1
615115.9647002569,4590003.0352997435,kept,val,1
614886.333159759,4591543.66684024,kept,test,5
614880.1746764741,4591550.825323526,kept,test,5
614873.3396115775,4591557.4526123945,kept,test,5
614866.276877131,4591563.72312287,kept,test,5
614862.0723140683,4591571.925588642,kept,test,5
614859.5,4591580.78669269,kept,test,5
614859.5,4591590.252556978,kept,test,5
614861.4961455531,4591599.328367216,kept,test,5
614864.5020661317,4591607.876749432,kept,test,5
614868.8338344377,4591615.827579881,kept,test,5
614873.5205373334,4591623.710201939,kept,test,5
614880.3764210887,4591629.496846109,kept,test,5
614888.8448039509,4591632.798010641,kept,test,5
614898.0023733014,4591634.5,kept,test,5
614907.3810066392,4591635.2958903285,kept,test,5
614915.6532545134,4591633.227778213,kept,test,5
614918.5,4591624.759892221,kept,test,5
614919.4427326643,4591615.812391853,kept,test,5
614916.6466432124,4591608.646643213,kept,test,5
614913.4955113619,4591601.384681896,kept,test,5
614911.5039149451,4591593.855790042,kept,test,5
614908.5,4591586.538113742,kept,test,5
614923.3830308728,4591609.616969127,kept,test,5
614929.9121320343,4591604.087867966,kept,test,5
614936.8535533908,4591599.14644661,kept,test,5
614943.972161049,4591594.454570158,kept,test,5
614951.0716469324,4591589.940557372,kept,test,5
614901.6474436766,4590502.365616695,kept,val,1
614909.5500521029,4590497.463008269,kept,val,1
614917.4760688697,4590492.391083368,kept,val,1
614924.8523202044,4590486.466575955,kept,val,1
614932.6711972499,4590481.3416282395,kept,val,1
614940.2321132977,4590475.767886703,kept,val,1
614947.5489352864,4590469.451064714,kept,val,1
614954.849287153,4590463.146384139,kept,val,1
614962.4085295917,4590457.577868914,kept,val,1
614968.0851876899,4590449.914812311,kept,val,1
614975.3412531782,4590443.515552402,kept,val,1
614983.2466774179,4590438.484561787,kept,val,1
614990.5436886421,4590432.456311358,kept,val,1
614997.5795086646,4590426.464087938,kept,val,1
615006.6318180114,4590424.377009702,kept,val,1
615014.2079450287,4590418.792054972,kept,val,1
615021.902409068,4590413.097590932,kept,val,1
615028.7131863167,4590406.286813683,kept,val,1
615036.7391784242,4590401.2595024705,kept,val,1
615045.0688564433,4590396.931143557,kept,val,1
615051.8788790146,4590390.121120986,kept,val,1
615058.1520471461,4590382.847952854,kept,val,1
615066.5125051419,4590378.466093013,kept,val,1
615074.0856666878,4590372.914333312,kept,val,1
615081.6953818953,4590367.304618104,kept,val,1
615088.9274550519,4590361.072544948,kept,val,1
615096.5670004021,4590355.418565762,kept,val,1
615104.9489007108,4590351.5,kept,val,1
615113.2605466348,4590347.47637142,kept,val,1
615120.622637589,4590341.377362411,kept,val,1
615127.4517985781,4590334.343894033,kept,val,1
615134.1064829757,4590327.540204618,kept,val,1
615142.0194467444,4590322.498845502,kept,val,1
615149.933444934,4590317.455415942,kept,val,1
615156.9712212336,4590311.028778766,kept,val,1
615165.0976915065,4590305.902308493,kept,val,1
614916.0660613163,4594497.494764025,kept,val,13
614925.0582057998,4594495.938519732,kept,val,13
614933.426465373,4594492.575947418,kept,val,13
614941.4879305622,4594488.512485258,kept,val,13
614949.8427201933,4594485.15527274,kept,val,13
614957.9067836499,4594481.090988039,kept,val,13
614966.1744633701,4594477.5,kept,val,13
614973.6904635465,4594472.304853695,kept,val,13
614980.7295195328,4594466.270480467,kept,val,13
614987.4164806595,4594459.5835193405,kept,val,13
614994.3105485674,4594452.689451433,kept,val,13
615001.1202401333,4594445.879759867,kept,val,13
615008.3072012602,4594439.692798739,kept,val,13
615015.578538729,4594433.421461271,kept,val,13
615021.9597904177,4594426.430189643,kept,val,13
615029.2453542014,4594420.754645798,kept,val,13
615036.7252085471,4594415.274791453,kept,val,13
615044.5018329814,4594410.500855734,kept,val,13
615052.8564901135,4594407.143509886,kept,val,13
615061.1255000381,4594403.493321299,kept,val,13
615069.6052411298,4594400.499399843,kept,val,13
615077.8670517823,4594396.498222295,kept,val,13
615086.6210609612,4594394.499032258,kept,val,13
615095.1548287335,4594391.480925415,kept,val,13
615103.3005873444,4594387.699412655,kept,val,13
615111.7565721063,4594384.492929127,kept,val,13
615120.7170527811,4594382.282947219,kept,val,13
615127.9016130366,4594376.505760947,kept,val,13
615135.8560436963,4594372.143956304,kept,val,13
615144.100067478,4594368.498163526,kept,val,13
615151.9894301957,4594364.011295255,kept,val,13
615159.7984435698,4594359.211816187,kept,val,13
615196.5,4592152.638730163,kept,test,5
615195.3843284135,4592143.396768581,kept,test,5
615191.2983494871,4592135.285427438,kept,test,5
615185.8729707733,4592127.872970773,kept,test,5
615181.0841359246,4592120.071213876,kept,test,5
615174.9516504292,4592112.9516504295,kept,test,5
615167.9572405159,4592106.54652938,kept,test,5
615160.3232233045,4592101.323223305,kept,test,5
